start_idx,trough_idx,recovery_idx,peak_equity,dd_amount,dd_pct,duration_days
1,10,14.0,73.90333540612916,-128.2860938121408,-1.7358633829874668,13
15,201,573.0,128.39074562759896,-1108.296539697571,-8.632215151333547,558
574,1460,,170.72488212879927,-1947.653520212922,-11.408140957119313,1288
