sim,terminal_pnl,max_dd,worst_20d,ruin_200,ruin_300,ruin_500,ruin_750,ruin_1000,ruin_1500,ruin_2000
55,2762.7719841150706,-392.41030635775206,-205.06930463,1,1,0,0,0,0,0
56,2569.2807994278623,-692.3823889260955,-209.17679630685748,0,0,0,0,0,0,0
57,704.0701893279586,-747.2278375460361,-214.45473585471845,0,0,0,0,0,0,0
58,39.78749543173972,-703.348851395156,-211.3632850978463,0,0,0,0,0,0,0
59,773.795536839629,-724.9860786456902,-229.15112481291214,1,1,0,0,0,0,0
60,1976.187089181087,-526.3508780286327,-205.0693046300001,0,0,0,0,0,0,0
61,1910.4598080093751,-538.6084428717661,-205.06930463,0,0,0,0,0,0,0
62,1039.819540273155,-821.6358280149377,-205.06930463,0,0,0,0,0,0,0
63,1098.0695973750312,-461.50036185594575,-205.06930463,0,0,0,0,0,0,0
64,1377.8048829031222,-712.3207567849495,-205.06930463,1,1,1,0,0,0,0
65,1802.3602709455688,-634.6803885183457,-205.06930463000006,1,1,0,0,0,0,0
66,764.8276823666357,-688.6128137867133,-214.45473585471848,0,0,0,0,0,0,0
67,1404.7725182631862,-649.0669004110661,-212.04085359000007,0,0,0,0,0,0,0
68,2382.7968543926745,-594.6479511521347,-205.06930463,0,0,0,0,0,0,0
69,724.0808178431172,-631.9726816048221,-205.06930463000003,1,1,0,0,0,0,0
70,1285.7675019029214,-656.1261296368416,-229.15112481291214,0,0,0,0,0,0,0
71,873.3184627013325,-532.5708583841063,-211.3632850978463,1,0,0,0,0,0,0
72,1157.920843034211,-490.8931890489269,-209.1767963068575,0,0,0,0,0,0,0
73,1099.163696740095,-772.7455973559207,-212.04085359,0,0,0,0,0,0,0
74,1035.2635551639084,-651.237073281054,-221.3021572995804,0,0,0,0,0,0,0
75,415.1291417553367,-513.79549702,-211.36328509784627,1,1,0,0,0,0,0
76,432.34130118394535,-901.1744221486099,-211.36328509784624,1,0,0,0,0,0,0
77,782.4305273150542,-1291.0920200156825,-229.15112481291223,0,0,0,0,0,0,0
78,2688.052033983572,-534.0199974253983,-221.30215729958041,0,0,0,0,0,0,0
79,-580.9971595221836,-980.8319561993275,-221.3021572995804,1,1,1,0,0,0,0
80,734.7248532655725,-947.0837004199511,-212.04085359000004,0,0,0,0,0,0,0
81,10.325069085451933,-823.557037820115,-209.17679630685743,1,1,1,0,0,0,0
82,1234.7902471042285,-541.7192147062228,-214.45473585471848,1,1,0,0,0,0,0
83,174.87001917514377,-884.98417801261,-209.1767963068574,0,0,0,0,0,0,0
84,133.11799116652665,-1180.36746938549,-212.04085359,1,1,1,1,0,0,0
85,1890.862348318958,-440.4168016238493,-205.06930463000006,1,0,0,0,0,0,0
86,-16.757362581659013,-1144.7580528849082,-209.17679630685748,0,0,0,0,0,0,0
87,1117.6044940620925,-699.1919638087186,-229.15112481291214,0,0,0,0,0,0,0
88,791.9096674701382,-805.93377191931,-211.3632850978463,1,0,0,0,0,0,0
89,443.7039986876649,-794.2484281344073,-214.45473585471848,0,0,0,0,0,0,0
90,351.5704525916913,-668.2563252701148,-205.0693046300001,1,1,0,0,0,0,0
91,990.300763307768,-541.6880404253984,-214.45473585471845,1,0,0,0,0,0,0
92,1455.2357449933718,-563.8380235260918,-205.06930463000003,0,0,0,0,0,0,0
93,867.7113552114582,-419.2121452137877,-209.70451588249153,1,0,0,0,0,0,0
94,634.468997477313,-1046.8367798533577,-205.06930463000006,1,1,0,0,0,0,0
95,966.8133598143304,-975.349636996579,-229.15112481291217,1,0,0,0,0,0,0
96,1472.3624826950293,-686.0326159587032,-209.17679630685745,0,0,0,0,0,0,0
97,995.1375948781883,-555.5854315620072,-211.3632850978463,1,1,0,0,0,0,0
98,1503.3688958031503,-535.4362931304076,-229.15112481291212,1,0,0,0,0,0,0
99,1176.9819251964548,-668.2563252701145,-205.06930463000003,0,0,0,0,0,0,0
100,1361.7627942001595,-707.4477241946151,-209.17679630685743,1,0,0,0,0,0,0
101,595.3119819963241,-611.6298278768473,-209.1767963068574,0,0,0,0,0,0,0
102,858.9546383701763,-795.5758703495966,-205.06930463,1,1,0,0,0,0,0
103,1474.3345463531098,-556.716852989055,-211.36328509784627,0,0,0,0,0,0,0
104,2066.315979270602,-601.8892503069562,-229.15112481291214,1,0,0,0,0,0,0
105,702.4879805136569,-1077.6065483197822,-211.36328509784627,1,1,1,1,0,0,0
106,756.9336589869347,-659.2218735945785,-205.06930463000006,0,0,0,0,0,0,0
107,675.2556330164207,-665.0281939030534,-211.36328509784627,1,0,0,0,0,0,0
108,1936.8874954625494,-570.6430801919352,-212.04085359000004,1,1,0,0,0,0,0
109,1443.5556243934457,-602.3301853645034,-205.06930462999995,1,1,0,0,0,0,0
110,582.2704584935024,-570.467480849861,-214.45473585471848,1,1,0,0,0,0,0
111,241.110189858559,-552.2395738934928,-212.04085359000004,1,1,0,0,0,0,0
112,2208.5770188568526,-507.64634368235556,-205.06930463,1,1,0,0,0,0,0
113,2357.583067850897,-482.84601582568894,-209.17679630685745,0,0,0,0,0,0,0
114,954.1779363202219,-652.4747904909385,-229.15112481291214,0,0,0,0,0,0,0
115,1515.7166557786823,-422.3115965176248,-205.06930462999998,0,0,0,0,0,0,0
116,893.7603019920151,-698.3830491669146,-205.06930462999995,0,0,0,0,0,0,0
117,845.8552022008913,-534.0199974253981,-212.0408535900001,1,1,0,0,0,0,0
118,184.41565655821228,-619.1147782639188,-214.45473585471848,1,0,0,0,0,0,0
119,465.58742826223437,-741.6866410848224,-212.04085359000004,0,0,0,0,0,0,0
120,2590.38505399476,-623.1522645246644,-205.06930462999998,0,0,0,0,0,0,0
121,-1144.4996424359506,-1488.5270871285297,-214.45473585471848,1,1,1,1,1,0,0
122,1172.7838551630243,-674.7251089471633,-205.06930463,0,0,0,0,0,0,0
123,1369.029839014297,-534.0199974253983,-205.06930463000003,0,0,0,0,0,0,0
124,1334.504940156033,-790.7078977818949,-229.15112481291212,1,1,1,0,0,0,0
125,1983.5344254373988,-363.99686745302364,-205.06930463000006,0,0,0,0,0,0,0
126,106.88930643809276,-911.8752581828202,-211.3632850978463,1,1,1,0,0,0,0
127,-692.7292061490388,-1580.8977641294687,-229.1511248129121,1,1,1,1,0,0,0
128,313.5676555281408,-709.8487889259209,-212.04085359000007,1,1,0,0,0,0,0
129,1104.450183832978,-535.4362931304082,-229.1511248129121,0,0,0,0,0,0,0
130,374.76205466870005,-1091.1944596573999,-209.17679630685748,0,0,0,0,0,0,0
131,1589.465044679532,-566.5036831520968,-212.04085359000007,1,0,0,0,0,0,0
132,2013.1381256032791,-534.0199974253982,-205.06930463,1,0,0,0,0,0,0
133,1416.461004871944,-535.4362931304075,-229.1511248129121,1,0,0,0,0,0,0
134,929.7384607741312,-711.835051638022,-212.04085359,0,0,0,0,0,0,0
135,828.5559015967182,-672.1217134565876,-209.17679630685737,1,0,0,0,0,0,0
136,1636.2617440562908,-473.62028534175863,-212.04085358999998,0,0,0,0,0,0,0
137,-563.49700275445,-1221.2442430092433,-229.15112481291214,1,1,1,1,0,0,0
138,994.1751731838125,-957.1523871260963,-202.80970657331147,0,0,0,0,0,0,0
139,-137.5479869669207,-572.1250736372862,-214.45473585471848,1,1,1,0,0,0,0
140,2043.346444666385,-576.2376389347853,-229.15112481291212,1,1,0,0,0,0,0
141,2173.4886451122625,-487.7657283484365,-205.0693046300001,0,0,0,0,0,0,0
142,307.3052849557293,-801.9449613895406,-212.04085358999995,1,1,0,0,0,0,0
143,1242.2818771660202,-747.38980311418,-229.15112481291214,0,0,0,0,0,0,0
144,389.2272324814765,-777.2077793710063,-221.30215729958036,1,1,0,0,0,0,0
145,1144.5433495344685,-443.99258941572066,-205.06930463,1,1,0,0,0,0,0
146,588.2582139206106,-1074.1799751703725,-212.04085359000004,0,0,0,0,0,0,0
147,1386.2735160160416,-562.0661232130661,-202.77916643685745,1,0,0,0,0,0,0
148,1236.9296647559074,-826.9758145446845,-212.04085359000007,0,0,0,0,0,0,0
149,-502.6798160261681,-1118.0760151667869,-205.0693046300001,1,1,1,1,0,0,0
150,-186.30569119489394,-1502.1905780772806,-229.15112481291214,1,1,1,1,1,0,0
151,903.6828515044971,-712.9746845428574,-214.45473585471854,1,0,0,0,0,0,0
152,1169.8517669588382,-652.6084083206524,-211.3632850978463,1,1,0,0,0,0,0
153,3113.048036584014,-297.83201108999856,-205.0693046300001,0,0,0,0,0,0,0
154,2716.840123908436,-377.22852026193544,-205.06930463000012,0,0,0,0,0,0,0
155,2051.4763187803105,-669.6726209751241,-229.15112481291212,1,1,1,0,0,0,0
156,736.1332366230033,-821.7985911547181,-211.36328509784627,1,1,1,1,0,0,0
157,1646.484920561648,-541.2569494280012,-214.45473585471848,0,0,0,0,0,0,0
158,470.1333171642669,-577.4947155092947,-229.15112481291212,1,1,1,0,0,0,0
159,956.3548479853094,-459.79766561831684,-205.06930463,0,0,0,0,0,0,0
160,932.9856288512303,-610.4493051820136,-212.04085359000004,1,0,0,0,0,0,0
161,1017.5938299204126,-674.6834380997088,-205.06930463,1,0,0,0,0,0,0
162,340.8945332671723,-918.8598176186171,-205.06930463,1,1,1,0,0,0,0
163,1147.2240691338052,-382.7210927897089,-189.02945002608766,0,0,0,0,0,0,0
164,-421.8077213150599,-1195.932045849332,-211.3632850978463,1,1,0,0,0,0,0
165,528.3585841642949,-598.7655658717284,-211.36328509784624,1,1,1,0,0,0,0
166,1150.153136611366,-697.3021014488423,-214.45473585471845,1,1,0,0,0,0,0
167,569.6368907915455,-572.9071111999999,-205.06930463,1,1,1,0,0,0,0
168,1227.972016263459,-708.5707002965867,-209.17679630685743,0,0,0,0,0,0,0
169,-397.6286241895389,-815.3894760596675,-205.06930463000006,1,1,0,0,0,0,0
170,1057.7155592570389,-576.2376389347853,-229.15112481291212,1,1,0,0,0,0,0
171,779.8673764546638,-698.8095017556891,-212.0408535900001,1,1,1,0,0,0,0
172,280.6140589823637,-1029.136083118637,-205.06930463,0,0,0,0,0,0,0
173,724.9718375293514,-594.6479511521347,-205.06930462999995,1,0,0,0,0,0,0
174,1535.2389028766852,-546.7939363293863,-209.17679630685748,0,0,0,0,0,0,0
175,398.4280958952215,-1439.2691128873907,-211.36328509784633,1,1,0,0,0,0,0
176,242.7675323018551,-721.0074741642093,-229.15112481291214,1,0,0,0,0,0,0
177,1306.2590473349983,-555.169012644666,-205.06930463,0,0,0,0,0,0,0
178,-756.4876291307087,-1433.7514651656336,-229.1511248129122,1,1,1,1,1,0,0
179,1808.9788155291676,-700.6709710559313,-221.30215729958036,0,0,0,0,0,0,0
180,166.93211936057995,-748.4774511018791,-212.04085359000007,0,0,0,0,0,0,0
181,152.46404602168514,-915.8886914204063,-211.36328509784633,0,0,0,0,0,0,0
182,787.9383640194364,-825.9866297564444,-211.86295001433982,1,0,0,0,0,0,0
183,420.063887693067,-847.8114555480305,-205.06930463,1,1,1,0,0,0,0
184,19.659937096081933,-1052.2988266984282,-205.06930463000006,0,0,0,0,0,0,0
185,1660.7284013042,-538.8489118837813,-205.06930462999995,0,0,0,0,0,0,0
186,583.5172478662737,-694.5034837945068,-209.17679630685745,0,0,0,0,0,0,0
187,-501.8286597358637,-1051.6849430815043,-229.15112481291212,1,1,1,1,0,0,0
188,1104.7224943567228,-655.6534650383558,-205.06930463000003,0,0,0,0,0,0,0
189,748.0276545579713,-570.4208224604707,-212.04085359000004,0,0,0,0,0,0,0
190,1854.7943751729968,-458.71995216970936,-205.06930463000003,1,1,0,0,0,0,0
191,-164.58091104229712,-1103.985351992549,-214.45473585471848,1,1,1,0,0,0,0
192,1183.8350630527507,-1258.2900686702205,-229.15112481291214,1,0,0,0,0,0,0
193,2130.8365311909615,-398.1753114088888,-205.06930463000006,0,0,0,0,0,0,0
194,2354.1000066180463,-535.4362931304079,-229.15112481291217,0,0,0,0,0,0,0
195,2133.6686282067812,-534.019997425399,-221.30215729958036,1,0,0,0,0,0,0
196,-1.0389326175720068,-724.9960596915479,-229.1511248129121,1,1,0,0,0,0,0
197,600.6084741923303,-1007.7851375846406,-212.0408535900001,0,0,0,0,0,0,0
198,1957.318315320793,-667.2391607227103,-214.4547358547185,1,1,0,0,0,0,0
199,1837.8496965750203,-791.3029352006014,-209.17679630685743,0,0,0,0,0,0,0
200,4.541779328607262,-723.2990952498868,-205.06930463000006,1,1,0,0,0,0,0
201,511.2979670389518,-671.9445834220439,-212.04085359,1,1,1,0,0,0,0
202,609.8960631743795,-799.739480038852,-193.68547191171842,0,0,0,0,0,0,0
203,5.577225953018525,-735.794934115228,-212.04085359000004,1,1,0,0,0,0,0
204,1221.1496345237165,-601.8759095108592,-212.04085359000004,0,0,0,0,0,0,0
205,1586.4635142998914,-482.8460158256896,-209.17679630685743,0,0,0,0,0,0,0
206,2860.1524515298447,-703.729214278437,-205.06930463,0,0,0,0,0,0,0
207,2276.39502844941,-497.59820102535565,-205.06930463,0,0,0,0,0,0,0
208,-110.5996010776209,-1253.3420984266286,-205.06930463,1,1,1,1,1,0,0
209,1517.3568377456904,-486.76607795737635,-209.17679630685743,1,1,0,0,0,0,0
210,1172.0848521916173,-490.4811389904061,-205.06930462999995,1,0,0,0,0,0,0
211,1596.1319507399141,-635.9439672008954,-205.06930463000003,0,0,0,0,0,0,0
212,318.2929003224201,-981.2830552853978,-212.04085359000007,1,1,1,0,0,0,0
213,1139.5876192663786,-534.019997425398,-209.7045158824915,1,1,0,0,0,0,0
214,65.71653336965119,-653.0791482392104,-229.1511248129121,1,1,1,0,0,0,0
215,1653.8008101863231,-699.0032689659754,-229.15112481291212,0,0,0,0,0,0,0
216,1822.722210638837,-534.0199974253983,-205.06930463000006,0,0,0,0,0,0,0
217,1375.6909287941678,-651.5527541978124,-209.70451588249156,1,1,0,0,0,0,0
218,1443.0760866040262,-921.8180183253423,-205.06930463000003,1,0,0,0,0,0,0
219,308.041603972686,-724.7624816715311,-202.77916643685742,1,1,0,0,0,0,0
220,957.2960341039832,-648.0920597095227,-209.1767963068575,0,0,0,0,0,0,0
221,1378.300328619149,-587.5738827892479,-214.45473585471845,0,0,0,0,0,0,0
222,1060.990492369614,-626.9169173103741,-209.17679630685743,0,0,0,0,0,0,0
223,1732.6769445604782,-641.780043626095,-205.06930463000006,1,1,1,0,0,0,0
224,634.4711519788583,-1284.2651318967085,-229.1511248129121,1,1,0,0,0,0,0
225,483.61069347699555,-448.87531831672175,-205.06930463,1,0,0,0,0,0,0
226,198.78166388263017,-912.2990253130562,-229.15112481291214,1,1,0,0,0,0,0
227,211.30662090218848,-690.6638594911938,-209.70451588249156,1,1,0,0,0,0,0
228,966.3164573929636,-556.547924362341,-205.06930463000006,0,0,0,0,0,0,0
229,837.2959969732461,-722.1243123748701,-229.1511248129121,0,0,0,0,0,0,0
230,2087.111636135251,-585.9076929227233,-205.06930462999995,0,0,0,0,0,0,0
231,468.14260170963263,-834.7083066230864,-212.04085359000007,0,0,0,0,0,0,0
232,275.6626062440953,-685.5943577575399,-205.06930463,1,0,0,0,0,0,0
233,920.7394066177493,-664.9948996752281,-209.17679630685743,1,1,1,0,0,0,0
234,723.5065306082624,-608.0535535929051,-221.30215729958041,0,0,0,0,0,0,0
235,-871.6040164313548,-1098.6898690604185,-211.36328509784627,1,1,1,1,1,0,0
236,905.7537796809772,-807.5921525495389,-229.15112481291217,0,0,0,0,0,0,0
237,1106.2915845850455,-830.4611301252294,-211.3632850978463,0,0,0,0,0,0,0
238,348.3706217436355,-1261.9252505530806,-229.1511248129121,1,1,1,1,1,0,0
239,-265.68975404698955,-1453.4456589569124,-229.15112481291214,1,1,0,0,0,0,0
240,-66.3581122453528,-714.0197790604078,-211.3632850978464,1,1,0,0,0,0,0
241,1586.7738057386425,-754.8558289582297,-229.15112481291212,1,1,0,0,0,0,0
242,224.56932769825497,-882.1093105584699,-209.17679630685745,1,1,0,0,0,0,0
243,909.4902154349052,-1195.2996762756488,-205.06930463000012,0,0,0,0,0,0,0
244,1828.168493108551,-473.07641376527044,-221.30215729958036,0,0,0,0,0,0,0
245,-72.23262275787951,-829.5867372190089,-209.17679630685745,1,1,0,0,0,0,0
246,1539.841233554334,-669.3340387187236,-212.04085359,1,0,0,0,0,0,0
247,1892.1153759065844,-587.4506511649298,-229.15112481291214,0,0,0,0,0,0,0
248,509.5098796727031,-670.6649622806433,-229.15112481291206,1,1,0,0,0,0,0
249,1137.737691621402,-669.6726209751241,-229.15112481291212,1,1,1,0,0,0,0
250,701.5143462422676,-532.7807402642188,-205.06930463,0,0,0,0,0,0,0
251,-356.2743071260288,-1137.8371075042946,-229.1511248129121,1,1,0,0,0,0,0
252,774.7459913545026,-398.17531140888866,-209.7045158824916,0,0,0,0,0,0,0
253,2237.5441877621315,-458.7199521697087,-205.06930462999995,0,0,0,0,0,0,0
254,1471.3824187735845,-589.0955422756904,-221.3021572995804,1,0,0,0,0,0,0
255,1053.5889487528632,-586.361481561507,-211.36328509784633,1,1,0,0,0,0,0
256,657.8038101714633,-867.935555639981,-229.15112481291217,0,0,0,0,0,0,0
257,322.02838020497995,-1114.6826504283108,-211.3632850978463,1,1,0,0,0,0,0
258,2121.4349402176713,-429.5761367635972,-205.06930463,0,0,0,0,0,0,0
259,1230.4818119664528,-670.8112698277379,-229.15112481291212,1,0,0,0,0,0,0
260,2034.2350919290104,-460.1362478747187,-211.36328509784627,0,0,0,0,0,0,0
261,25.459890509370734,-710.225914785913,-212.04085359000004,0,0,0,0,0,0,0
262,1305.2511710955048,-892.0632197347182,-211.36328509784627,1,1,0,0,0,0,0
263,1093.711173067518,-721.1575942565007,-221.30215729958041,1,1,1,0,0,0,0
264,1316.4494153141566,-432.2436705256895,-190.16373506650666,1,0,0,0,0,0,0
265,998.0067185517588,-585.6988156027476,-214.45473585471845,0,0,0,0,0,0,0
266,1280.3227810851997,-638.2750824476245,-205.06930463000006,0,0,0,0,0,0,0
267,2267.1688626637474,-617.0823436704059,-209.17679630685743,0,0,0,0,0,0,0
268,227.85461178124098,-779.0361288848705,-205.06930462999995,1,0,0,0,0,0,0
269,1798.118902286636,-385.37016332799357,-221.30215729958033,0,0,0,0,0,0,0
270,884.1625104652808,-867.4756112026981,-229.15112481291212,0,0,0,0,0,0,0
271,987.9141605150267,-658.2746352739089,-205.06930463000006,0,0,0,0,0,0,0
272,1835.9620197691524,-676.1978540167877,-205.06930463,0,0,0,0,0,0,0
273,83.53550687540698,-795.516772163181,-229.15112481291217,1,0,0,0,0,0,0
274,-236.2094985741377,-808.7249220055693,-229.15112481291212,1,1,1,0,0,0,0
275,1797.0486321470732,-482.8460158256887,-221.30215729958041,0,0,0,0,0,0,0
276,1258.8925000113263,-965.0949063320325,-211.36328509784633,0,0,0,0,0,0,0
277,108.19165190917676,-870.0113568460946,-209.1767963068574,1,1,1,0,0,0,0
278,1340.5984013609261,-805.106474721614,-205.06930463,1,0,0,0,0,0,0
279,2564.8806188628673,-466.2911077185199,-205.06930463,0,0,0,0,0,0,0
280,-270.1256126661665,-1369.6867143488166,-212.04085359000013,1,1,1,1,0,0,0
281,2717.1583717873195,-547.5105971199999,-212.04085359,0,0,0,0,0,0,0
282,686.8699981429414,-838.3104726899758,-211.36328509784627,1,1,0,0,0,0,0
283,819.0617195475513,-655.8751994556892,-209.17679630685743,1,1,0,0,0,0,0
284,490.5149149873255,-444.67807992763346,-190.16373506650663,1,0,0,0,0,0,0
285,1594.6625979506907,-551.3796042310075,-205.06930463,0,0,0,0,0,0,0
286,99.72932190532346,-1169.8165134635046,-205.06930463,1,1,1,1,1,0,0
287,1535.5050993446257,-593.4537306532607,-190.16373506650675,0,0,0,0,0,0,0
288,1641.143901889258,-508.7381578620509,-211.36328509784627,1,1,0,0,0,0,0
289,-352.8595227815372,-968.3515238856735,-229.15112481291212,1,1,1,1,0,0,0
290,1062.66393351586,-1060.2055303438754,-205.06930463000003,0,0,0,0,0,0,0
291,1537.0041887919526,-392.8186078160114,-195.50821579229785,0,0,0,0,0,0,0
292,2075.4762514780896,-546.0031968131532,-209.17679630685743,0,0,0,0,0,0,0
293,1127.20138011795,-847.6645894668052,-211.36328509784627,1,0,0,0,0,0,0
294,1284.3684091047023,-642.942211933408,-205.06930463000003,0,0,0,0,0,0,0
295,1534.382063987451,-1167.6070905149186,-229.15112481291214,0,0,0,0,0,0,0
296,410.40020111724124,-694.8860749103352,-214.45473585471848,0,0,0,0,0,0,0
297,2772.1942552117325,-422.31159651762437,-205.06930463,1,0,0,0,0,0,0
298,3396.224787632031,-297.2359618563805,-211.86295001433987,0,0,0,0,0,0,0
299,1496.2717356057426,-751.3997790604078,-211.3632850978463,0,0,0,0,0,0,0
300,1653.3809754808608,-801.6442918744689,-221.30215729958041,1,1,1,0,0,0,0
301,674.758771397965,-535.4362931304076,-229.1511248129121,1,0,0,0,0,0,0
302,2481.860938701541,-526.4927276195308,-193.68547191171845,0,0,0,0,0,0,0
303,2242.0548926666766,-427.94263307227675,-195.5082157922978,0,0,0,0,0,0,0
304,503.4172937514754,-641.846193715271,-221.30215729958036,1,0,0,0,0,0,0
305,2293.215335827533,-628.4291690227483,-229.15112481291214,0,0,0,0,0,0,0
306,340.23614009055524,-864.7794803932001,-209.70451588249153,1,1,1,1,0,0,0
307,1054.4152860389872,-737.4270259499995,-212.04085359,1,0,0,0,0,0,0
308,872.2154318705024,-1001.7374979651913,-229.15112481291214,1,1,1,0,0,0,0
309,470.2402122222216,-874.4154025785477,-229.15112481291217,1,0,0,0,0,0,0
310,-1120.692794068722,-1659.223773183693,-229.15112481291214,1,1,1,1,1,0,0
311,-593.6193078471194,-747.2555820845196,-205.06930463000003,1,1,1,0,0,0,0
312,422.1669294151587,-1128.1924842854828,-229.15112481291214,1,1,1,1,0,0,0
313,642.1193832293656,-1022.9307157326542,-205.06930463,0,0,0,0,0,0,0
314,1142.512775129406,-698.809501755689,-212.04085359000004,1,1,1,0,0,0,0
315,-692.9728224066524,-951.804446535888,-229.15112481291217,1,1,1,1,0,0,0
316,-295.50756805581585,-1135.6188930552998,-209.17679630685745,1,1,1,1,1,0,0
317,567.6065489748183,-789.5237328159047,-212.04085359,1,1,0,0,0,0,0
318,997.141632677336,-669.5466156400594,-205.06930463,1,0,0,0,0,0,0
319,1508.577469224785,-395.666341946847,-195.50821579229785,0,0,0,0,0,0,0
320,272.31472920773524,-1324.4555655502115,-205.06930463,1,1,1,1,1,0,0
321,-288.88410131096913,-809.761068067554,-229.15112481291212,1,1,1,1,0,0,0
322,1301.0279150861836,-543.1043361304081,-221.30215729958041,0,0,0,0,0,0,0
323,1529.6560844038243,-534.0199974253987,-209.70451588249153,0,0,0,0,0,0,0
324,-728.247203684206,-1019.800430358188,-209.17679630685743,1,1,1,1,0,0,0
325,2339.282243096819,-395.6663419468472,-205.06930463000006,0,0,0,0,0,0,0
326,1304.0429664495173,-519.9680888373921,-211.8629500143399,0,0,0,0,0,0,0
327,-556.4784641113823,-1041.92818479504,-205.06930463,1,1,1,1,0,0,0
328,2129.7439901837497,-487.7657283484366,-209.7045158824915,1,1,0,0,0,0,0
