sim,terminal_pnl,max_dd,worst_20d,ruin_200,ruin_300,ruin_500,ruin_750,ruin_1000,ruin_1500,ruin_2000
59,1184.7255368396286,-685.6610786456888,-223.7661248129121,1,1,0,0,0,0,0
60,2372.422089181087,-478.9651882304038,-202.09930463,0,0,0,0,0,0,0
61,2316.214808009378,-511.1434428717621,-202.09930462999998,0,0,0,0,0,0,0
62,1446.7495402731493,-693.925828014937,-202.09930462999998,0,0,0,0,0,0,0
63,1497.184597375031,-433.32995216970914,-202.09930463,0,0,0,0,0,0,0
64,1769.2598829031206,-640.8875152849502,-202.09930462999998,1,1,1,0,0,0,0
65,2213.4502709455683,-582.9703885183457,-202.09930463,1,1,0,0,0,0,0
66,1139.5876823666388,-573.0895722867135,-208.9697358547184,0,0,0,0,0,0,0
67,1770.912518263186,-604.3019004110654,-208.39585358999994,0,0,0,0,0,0,0
68,2773.3168543926713,-543.1529511521353,-202.09930462999998,0,0,0,0,0,0,0
69,1101.9808178431158,-584.0126816048223,-202.09930463,1,1,0,0,0,0,0
70,1702.5975019029254,-604.9861296368418,-223.7661248129121,0,0,0,0,0,0,0
71,1272.4034627013343,-487.8308583841053,-207.21828509784626,1,0,0,0,0,0,0
72,1562.580843034212,-469.1310158256895,-204.34679630685739,0,0,0,0,0,0,0
73,1513.2336967400959,-696.7775543559208,-208.39585359,0,0,0,0,0,0,0
74,1454.0985551639087,-561.0870732810538,-215.68215729958047,0,0,0,0,0,0,0
75,799.7891417553365,-490.28549702,-207.2182850978463,1,1,0,0,0,0,0
76,808.8863011839461,-790.86442214861,-207.21828509784623,0,0,0,0,0,0,0
77,1176.315527315054,-1150.5670200156815,-223.76612481291212,0,0,0,0,0,0,0
78,3091.0420339835673,-506.30999742539814,-215.68215729958038,0,0,0,0,0,0,0
79,-183.7171595221822,-813.6010863431522,-215.68215729958035,1,1,1,0,0,0,0
80,1117.3698532655744,-789.7137004199501,-208.39585358999997,0,0,0,0,0,0,0
81,413.26006908545173,-721.542037820115,-204.34679630685736,1,1,0,0,0,0,0
82,1593.7352471042302,-491.9642147062226,-208.9697358547184,1,1,0,0,0,0,0
83,573.6250191751436,-734.1016518604079,-204.34679630685744,0,0,0,0,0,0,0
84,526.2279911665269,-896.0824693854898,-208.39585359,1,1,1,0,0,0,0
85,2294.5623483189565,-403.44841448106615,-202.09930463,1,0,0,0,0,0,0
86,389.8726374183409,-1026.4430528849089,-204.3467963068574,0,0,0,0,0,0,0
87,1534.3644940620845,-612.5857281354834,-223.76612481291207,0,0,0,0,0,0,0
88,1196.1346674701372,-717.9837719193098,-207.2182850978463,0,0,0,0,0,0,0
89,843.0139986876648,-707.163483355398,-208.9697358547184,0,0,0,0,0,0,0
90,717.905452591692,-619.7463252701148,-202.09930462999995,1,1,0,0,0,0,0
91,1422.8857633077685,-492.998040425398,-208.9697358547184,0,0,0,0,0,0,0
92,1856.8407449933736,-526.7930235260901,-202.09930463,0,0,0,0,0,0,0
93,1288.4663552114578,-382.35714521378736,-204.44451588249152,0,0,0,0,0,0,0
94,998.5689974773117,-946.6667798533583,-202.09930463,1,0,0,0,0,0,0
95,1367.2733598143268,-863.3446369965814,-223.76612481291204,0,0,0,0,0,0,0
96,1866.6024826950234,-612.1226159587029,-204.34679630685744,0,0,0,0,0,0,0
97,1408.3425948781887,-461.0154315620072,-207.21828509784626,1,1,0,0,0,0,0
98,1913.9288958031507,-518.5962931304075,-223.76612481291212,0,0,0,0,0,0,0
99,1555.8119251964524,-619.746325270115,-202.09930463,0,0,0,0,0,0,0
100,1757.5527942001588,-602.0344826946157,-204.34679630685736,0,0,0,0,0,0,0
101,1007.0519819963263,-582.5198278768471,-204.3467963068575,0,0,0,0,0,0,0
102,1262.1746383701782,-683.7958703495976,-202.09930463,1,1,0,0,0,0,0
103,1860.68954635311,-475.4290604988414,-207.21828509784623,0,0,0,0,0,0,0
104,2457.4309792706017,-518.5962931304086,-223.7661248129121,1,0,0,0,0,0,0
105,1088.1429805136581,-923.5615483197817,-207.21828509784626,1,1,1,1,0,0,0
106,1165.5486589869367,-621.3268735945784,-202.09930462999998,0,0,0,0,0,0,0
107,1063.7656330164218,-588.3531939030526,-207.21828509784623,0,0,0,0,0,0,0
108,2350.697495462549,-520.5630801919348,-208.39585358999994,1,1,0,0,0,0,0
109,1836.4956243934475,-522.4851853645027,-202.09930463,1,1,0,0,0,0,0
110,983.6604584935022,-499.8292393498615,-208.96973585471835,1,1,0,0,0,0,0
111,640.2201898585589,-474.0295738934925,-208.39585359,1,1,0,0,0,0,0
112,2605.042018856852,-442.6413436823566,-202.09930462999998,1,0,0,0,0,0,0
113,2767.3580678509034,-469.13101582568925,-204.34679630685736,0,0,0,0,0,0,0
114,1346.5879363202196,-553.5147904909409,-223.7661248129121,0,0,0,0,0,0,0
115,1911.836655778678,-406.0015965176244,-202.09930463,0,0,0,0,0,0,0
116,1298.1003019920167,-569.8330491669162,-202.09930462999995,0,0,0,0,0,0,0
117,1243.0052022008917,-506.30999742539814,-208.39585359,1,1,0,0,0,0,0
118,586.555656558211,-547.9197782639183,-208.9697358547184,0,0,0,0,0,0,0
119,881.2774282622331,-690.7316410848225,-208.39585358999994,0,0,0,0,0,0,0
120,2994.595053994752,-554.6568548384275,-202.09930462999998,0,0,0,0,0,0,0
121,-767.5646424359492,-1175.6620871285284,-208.96973585471835,1,1,1,1,0,0,0
122,1568.153855163025,-613.1651089471634,-202.09930462999998,0,0,0,0,0,0,0
123,1779.029839014297,-506.30999742539836,-202.09930462999998,0,0,0,0,0,0,0
124,1746.6999401560324,-660.3178977818948,-223.7661248129121,1,1,0,0,0,0,0
125,2381.7794254373966,-344.75186745302364,-202.09930462999998,0,0,0,0,0,0,0
126,506.1093064380941,-763.2102581828201,-207.21828509784623,1,1,0,0,0,0,0
127,-303.44920614903754,-1369.682764129468,-223.7661248129121,1,1,1,0,0,0,0
128,700.1826555281426,-669.9845017556893,-208.39585358999994,1,1,0,0,0,0,0
129,1508.3201838329778,-518.5962931304075,-223.76612481291207,0,0,0,0,0,0,0
130,777.1170546686991,-951.0794596573998,-204.3467963068574,0,0,0,0,0,0,0
131,1960.2450446795326,-511.7752462685264,-208.39585359,1,0,0,0,0,0,0
132,2407.858125603281,-506.30999742539814,-202.09930463,1,0,0,0,0,0,0
133,1836.6710048719426,-518.5962931304075,-223.7661248129121,1,0,0,0,0,0,0
134,1302.5734607741306,-575.8950516380223,-208.39585359,0,0,0,0,0,0,0
135,1238.5209015967196,-578.2467134565868,-204.34679630685744,1,0,0,0,0,0,0
136,2023.1117440562919,-436.6402853417585,-208.39585359,0,0,0,0,0,0,0
137,-169.96200275444838,-917.9042430092424,-223.76612481291204,1,1,1,0,0,0,0
138,1412.6101731838112,-817.5223871260966,-198.31970657331146,0,0,0,0,0,0,0
139,284.9220130330791,-420.4733876645783,-208.9697358547184,1,1,0,0,0,0,0
140,2447.1614446663834,-527.1726389347853,-223.7661248129121,1,1,0,0,0,0,0
141,2549.4536451122603,-466.8507283484367,-202.09930462999998,0,0,0,0,0,0,0
142,703.8102849557288,-726.8849613895404,-208.39585358999994,1,1,0,0,0,0,0
143,1623.1668771660215,-662.2946637419348,-223.76612481291212,0,0,0,0,0,0,0
144,796.6672324814757,-680.9827793710069,-215.68215729958035,1,0,0,0,0,0,0
145,1555.123349534468,-409.4775894157207,-202.09930462999998,1,1,0,0,0,0,0
146,979.5482139206066,-945.589975170375,-208.39585358999992,0,0,0,0,0,0,0
147,1793.1085160160396,-527.6311232130661,-198.0891664368574,0,0,0,0,0,0,0
148,1633.044664755909,-750.8108145446847,-208.39585359,0,0,0,0,0,0,0
149,-108.6848160261665,-998.5660151667862,-202.09930462999998,1,1,1,1,0,0,0
150,207.48930880510568,-1275.1501662589287,-223.76612481291207,1,1,1,1,0,0,0
151,1317.1178515044974,-643.539684542857,-208.9697358547184,1,0,0,0,0,0,0
152,1576.3067669588393,-592.41796961803,-207.2182850978462,1,1,0,0,0,0,0
153,3522.8330365840106,-289.4320110899989,-202.09930462999998,0,0,0,0,0,0,0
154,3090.675123908449,-354.3735202619356,-202.09930463,0,0,0,0,0,0,0
155,2460.2263187803082,-632.0326209751242,-223.7661248129121,1,1,1,0,0,0,0
156,1134.8832366230044,-752.3285911547187,-207.21828509784626,1,1,1,0,0,0,0
157,2058.4749205616467,-498.2269494279992,-208.96973585471846,0,0,0,0,0,0,0
158,870.1083171642666,-533.9097155092946,-223.76612481291207,1,1,0,0,0,0,0
159,1368.1798479853117,-433.3299521697089,-202.09930462999998,0,0,0,0,0,0,0
160,1347.8906288512287,-503.8183289893111,-208.39585359,1,0,0,0,0,0,0
161,1418.3738299204117,-634.1834380997085,-202.09930462999995,0,0,0,0,0,0,0
162,740.2145332671713,-801.8774921026819,-202.09930462999998,1,0,0,0,0,0,0
163,1562.879069133806,-360.89609278970886,-183.50445002608757,0,0,0,0,0,0,0
164,-33.79772131506174,-1047.6370458493323,-207.2182850978463,0,0,0,0,0,0,0
165,910.4885841642954,-546.4921112000003,-207.21828509784626,1,1,0,0,0,0,0
166,1566.7681366113673,-653.2671014488425,-208.9697358547184,1,1,0,0,0,0,0
167,963.1168907915455,-546.4921112,-202.09930463,1,1,0,0,0,0,0
168,1604.7070162634607,-670.9007002965866,-204.34679630685739,0,0,0,0,0,0,0
169,-8.368624189539183,-667.2168731338518,-202.09930462999995,0,0,0,0,0,0,0
170,1472.3055592570379,-527.1726389347853,-223.7661248129121,1,1,0,0,0,0,0
171,1165.3623764546642,-669.9845017556892,-208.39585358999997,1,1,1,0,0,0,0
172,671.6440589823642,-887.6403933204092,-202.09930462999998,0,0,0,0,0,0,0
173,1104.5168375293522,-543.1529511521348,-202.09930463,0,0,0,0,0,0,0
174,1937.0139028766816,-481.6089363293879,-204.34679630685739,0,0,0,0,0,0,0
175,783.9830958952206,-1259.7341128873898,-207.2182850978463,1,0,0,0,0,0,0
176,642.3525323018548,-609.8124741642089,-223.76612481291207,1,0,0,0,0,0,0
177,1716.5890473349937,-478.0640126446664,-202.09930463,0,0,0,0,0,0,0
178,-347.44762913070906,-1248.9564651656335,-223.7661248129121,1,1,1,1,0,0,0
179,2217.553815529167,-602.4109710559305,-215.6821572995804,0,0,0,0,0,0,0
180,572.0471193605803,-649.5350803659317,-208.39585359,0,0,0,0,0,0,0
181,518.7640460216877,-811.9686914204048,-207.2182850978463,0,0,0,0,0,0,0
182,1192.9283640194358,-752.1816297564424,-207.3929500143398,0,0,0,0,0,0,0
183,810.5338876930676,-793.2714555480302,-202.09930462999998,1,1,0,0,0,0,0
184,401.51493709608326,-956.3638266984283,-202.09930462999998,0,0,0,0,0,0,0
185,2077.8384013042014,-476.4727430463805,-202.09930463000003,0,0,0,0,0,0,0
186,993.3472478662721,-635.2134837945061,-204.34679630685739,0,0,0,0,0,0,0
187,-85.7336597358622,-884.5249430815029,-223.7661248129121,1,1,0,0,0,0,0
188,1520.487494356722,-568.5434650383555,-202.09930462999998,0,0,0,0,0,0,0
189,1119.6126545579727,-519.4379243623416,-208.39585359,0,0,0,0,0,0,0
190,2247.1193751729925,-433.3299521697081,-202.09930463,1,1,0,0,0,0,0
191,238.704088957702,-936.2742926312559,-208.9697358547184,1,1,0,0,0,0,0
192,1590.115063052759,-1099.5100686702153,-223.76612481291212,1,0,0,0,0,0,0
193,2532.1815311909613,-381.66634194684696,-202.09930463,0,0,0,0,0,0,0
194,2755.4600066180496,-518.5962931304075,-223.76612481291207,0,0,0,0,0,0,0
195,2548.8336282067803,-506.30999742539825,-215.68215729958044,1,0,0,0,0,0,0
196,408.4960673824286,-593.4764489990966,-223.7661248129121,1,1,0,0,0,0,0
197,999.9534741923292,-890.4017177523707,-208.39585359,0,0,0,0,0,0,0
198,2351.043315320795,-597.0941607227104,-208.96973585471835,1,1,0,0,0,0,0
199,2258.7746965750193,-682.1079352006004,-204.3467963068574,0,0,0,0,0,0,0
200,402.06677932860674,-604.9540952498871,-202.09930462999998,1,0,0,0,0,0,0
201,890.7529670389516,-525.0645834220445,-208.39585358999992,1,1,0,0,0,0,0
202,1026.7710631743755,-599.6744800388535,-188.17547191171838,0,0,0,0,0,0,0
203,403.26222595301766,-669.6416926152281,-208.39585359,1,1,0,0,0,0,0
204,1617.5446345237124,-459.6009095108582,-208.39585359000003,0,0,0,0,0,0,0
205,2011.7185142998915,-469.13101582568925,-204.34679630685739,0,0,0,0,0,0,0
206,3253.8374515298483,-667.704214278436,-202.09930463000003,0,0,0,0,0,0,0
207,2677.8050284494093,-462.47818018568915,-202.09930463,0,0,0,0,0,0,0
208,263.0703989223787,-1149.967098426629,-202.09930463,1,1,1,1,0,0,0
209,1911.491837745691,-469.13101582568913,-204.3467963068574,1,0,0,0,0,0,0
210,1569.3998521916194,-459.6211389904057,-202.09930462999998,1,0,0,0,0,0,0
211,1988.3919507399103,-506.30999742539814,-202.09930463,0,0,0,0,0,0,0
212,714.0329003224213,-881.3930552853984,-208.39585358999994,1,1,0,0,0,0,0
213,1559.1526192663778,-506.309997425398,-204.44451588249143,1,1,0,0,0,0,0
214,475.18653336965116,-518.5962931304076,-223.76612481291207,1,1,0,0,0,0,0
215,2043.7008101863194,-625.7332689659748,-223.7661248129121,0,0,0,0,0,0,0
216,2241.2522106388383,-506.30999742539825,-202.09930462999998,0,0,0,0,0,0,0
217,1776.83592879417,-593.9820643995849,-204.44451588249152,1,1,0,0,0,0,0
218,1837.0060866040244,-790.4133138460943,-202.09930463,1,0,0,0,0,0,0
219,709.3866039726863,-551.6124816715311,-198.0891664368574,0,0,0,0,0,0,0
220,1386.3310341039844,-469.13101582568925,-204.34679630685736,0,0,0,0,0,0,0
221,1787.555328619152,-506.30999742539814,-208.96973585471835,0,0,0,0,0,0,0
222,1456.000492369615,-570.5069173103736,-204.34679630685744,0,0,0,0,0,0,0
223,2139.411944560478,-605.0350436260948,-202.09930462999992,1,1,0,0,0,0,0
224,1016.4561519788605,-1090.0601318967078,-223.76612481291207,0,0,0,0,0,0,0
225,879.3256934769963,-420.4733876645783,-202.09930463,1,0,0,0,0,0,0
226,619.2766638826289,-770.3940253130568,-223.76612481291212,1,1,0,0,0,0,0
227,603.7766209021888,-620.8938594911939,-204.44451588249152,0,0,0,0,0,0,0
228,1370.851457392966,-519.4379243623409,-202.09930463000003,0,0,0,0,0,0,0
229,1225.2259969732468,-595.4908635148696,-223.76612481291212,0,0,0,0,0,0,0
230,2501.7066361352586,-507.8531968131531,-202.09930463000006,0,0,0,0,0,0,0
231,875.6276017096347,-669.9845017556892,-208.39585359000003,0,0,0,0,0,0,0
232,666.8926062440961,-614.6893577575404,-202.09930462999998,1,0,0,0,0,0,0
233,1340.9194066177524,-581.299899675228,-204.3467963068574,1,1,0,0,0,0,0
234,1121.1815306082613,-563.2655422756891,-215.68215729958035,0,0,0,0,0,0,0
235,-452.17901643135497,-716.3248690604187,-207.2182850978462,1,1,1,0,0,0,0
236,1310.8387796809784,-731.7341095495383,-223.76612481291207,0,0,0,0,0,0,0
237,1509.126584585047,-756.7561301252281,-207.2182850978463,0,0,0,0,0,0,0
238,774.6656217436365,-1024.0402505530803,-223.7661248129121,1,1,1,1,0,0,0
239,130.94024595301062,-1204.5306589569118,-223.7661248129121,0,0,0,0,0,0,0
240,328.21688775464634,-682.4497790604075,-207.21828509784623,1,1,0,0,0,0,0
241,1989.213805738645,-663.0980734354821,-223.76612481291212,1,1,0,0,0,0,0
242,625.8493276982535,-724.4243105584703,-204.34679630685739,0,0,0,0,0,0,0
243,1314.2702154349067,-976.088986477419,-202.09930463,0,0,0,0,0,0,0
244,2243.5334931085513,-440.9564137652707,-215.68215729958044,0,0,0,0,0,0,0
245,336.37737724211956,-676.294528255228,-204.34679630685739,1,0,0,0,0,0,0
246,1941.1562335543338,-599.589038718723,-208.39585359000006,0,0,0,0,0,0,0
247,2294.505375906585,-527.1726389347855,-223.7661248129121,0,0,0,0,0,0,0
248,911.9698796727052,-588.8298543763859,-223.7661248129121,1,0,0,0,0,0,0
249,1533.842691621402,-632.0326209751242,-223.7661248129121,1,1,1,0,0,0,0
250,1103.4243462422685,-474.47574026421916,-202.09930462999995,0,0,0,0,0,0,0
251,27.730692873971,-818.8871075042953,-223.76612481291212,0,0,0,0,0,0,0
252,1194.160991354504,-368.84531140888885,-204.4445158824915,0,0,0,0,0,0,0
253,2652.0891877621334,-433.3299521697081,-202.09930462999998,0,0,0,0,0,0,0
254,1869.1824187735847,-563.2655422756898,-215.68215729958038,1,0,0,0,0,0,0
255,1470.9489487528654,-518.406481561505,-207.2182850978463,1,1,0,0,0,0,0
256,1086.1888101714637,-707.4305556399804,-223.76612481291207,0,0,0,0,0,0,0
257,698.218380204983,-1014.6969606300815,-207.21828509784623,1,1,0,0,0,0,0
258,2525.4049402176715,-369.58312544638113,-202.09930462999998,0,0,0,0,0,0,0
259,1639.6218119664545,-594.9912698277383,-223.76612481291212,0,0,0,0,0,0,0
260,2434.0550919290076,-445.6162478747183,-207.21828509784632,0,0,0,0,0,0,0
261,428.33989050937157,-669.984501755689,-208.39585359,0,0,0,0,0,0,0
262,1681.6561710955052,-847.3232197347181,-207.2182850978462,1,1,0,0,0,0,0
263,1492.0861730675178,-621.5625942565003,-215.68215729958038,1,1,0,0,0,0,0
264,1730.019415314157,-418.61867052568914,-185.12873506650664,0,0,0,0,0,0,0
265,1388.1967185517592,-493.4938156027471,-208.96973585471846,0,0,0,0,0,0,0
266,1676.4777810851997,-606.8550824476247,-202.09930463000003,0,0,0,0,0,0,0
267,2684.0538626637513,-582.5673436704037,-204.34679630685736,0,0,0,0,0,0,0
268,616.8346117812437,-734.7285231219348,-202.09930463000006,0,0,0,0,0,0,0
269,2216.0139022866388,-368.5501633279935,-215.68215729958044,0,0,0,0,0,0,0
270,1283.547510465281,-757.2325998854824,-223.76612481291212,0,0,0,0,0,0,0
271,1394.1891605150297,-537.6396352739093,-202.09930463000003,0,0,0,0,0,0,0
272,2229.8370197691556,-610.0428540167868,-202.09930463000003,0,0,0,0,0,0,0
273,486.1105068754076,-671.7910823649522,-223.76612481291204,0,0,0,0,0,0,0
274,171.3205014258617,-654.9305774288423,-223.76612481291195,1,0,0,0,0,0,0
275,2223.7736321470734,-469.13101582568925,-215.68215729958035,0,0,0,0,0,0,0
276,1661.2275000113293,-819.2849063320309,-207.21828509784626,0,0,0,0,0,0,0
277,509.7216519091761,-777.1013568460949,-204.34679630685739,1,1,0,0,0,0,0
278,1739.178401360928,-604.4032332216136,-202.09930463,1,0,0,0,0,0,0
279,2950.215618862866,-419.28689002581655,-202.09930462999998,0,0,0,0,0,0,0
280,99.61438733383358,-1167.617439188817,-208.39585358999994,1,1,1,0,0,0,0
281,3099.0033717873125,-524.57059712,-208.39585359,0,0,0,0,0,0,0
282,1069.9349981429423,-716.7654726899758,-207.21828509784626,1,1,0,0,0,0,0
283,1216.0567195475535,-606.160199455689,-204.3467963068574,1,1,0,0,0,0,0
284,895.6299149873269,-390.1780799276336,-185.12873506650647,0,0,0,0,0,0,0
285,2010.542597950695,-506.30999742539836,-202.09930462999995,0,0,0,0,0,0,0
286,494.70432190532404,-1050.2065134635052,-202.09930462999998,1,1,1,1,0,0,0
287,1961.7450993446255,-502.66477438216566,-185.12873506650664,0,0,0,0,0,0,0
288,2027.103901889258,-454.0770914988423,-207.2182850978463,1,1,0,0,0,0,0
289,46.57047721846341,-765.8415238856742,-223.76612481291207,1,1,0,0,0,0,0
290,1461.3789335158585,-930.7755303438757,-202.09930463,0,0,0,0,0,0,0
291,1963.8791887919506,-372.29860781601144,-190.03321579229782,0,0,0,0,0,0,0
292,2464.821251478082,-507.853196813153,-204.3467963068574,0,0,0,0,0,0,0
293,1522.8663801179484,-722.3391797805685,-207.2182850978463,0,0,0,0,0,0,0
294,1646.143409104703,-547.3622119334054,-202.09930463,0,0,0,0,0,0,0
295,1922.1470639874492,-1061.5170905149182,-223.7661248129121,0,0,0,0,0,0,0
296,816.1902011172405,-574.9110749103356,-208.96973585471835,0,0,0,0,0,0,0
297,3183.3042552117327,-406.00159651762436,-202.09930462999998,1,0,0,0,0,0,0
298,3787.994787632024,-282.1077203563809,-207.39295001433982,0,0,0,0,0,0,0
299,1914.136735605738,-719.4497790604076,-207.2182850978463,0,0,0,0,0,0,0
300,2070.6959754808604,-723.3292918744689,-215.68215729958035,1,1,0,0,0,0,0
301,1073.7687713979665,-518.5962931304075,-223.76612481291212,0,0,0,0,0,0,0
302,2887.6409387015347,-466.8507283484371,-188.17547191171843,0,0,0,0,0,0,0
303,2645.639892666674,-414.6076330722765,-190.03321579229777,0,0,0,0,0,0,0
304,921.2972937514747,-554.0811937152712,-215.68215729958038,1,0,0,0,0,0,0
305,2695.800335827537,-594.724169022744,-223.7661248129121,0,0,0,0,0,0,0
306,738.586140090552,-726.7644803932004,-204.44451588249152,1,1,1,0,0,0,0
307,1428.0302860389868,-677.8270259499999,-208.39585359,1,0,0,0,0,0,0
308,1263.4204318705015,-914.4424979651913,-223.7661248129121,1,1,0,0,0,0,0
309,883.2052122222215,-761.0595598989278,-223.76612481291207,0,0,0,0,0,0,0
310,-739.8327940687199,-1368.9587731836914,-223.76612481291207,1,1,1,1,0,0,0
311,-196.00430784711952,-570.7007246048224,-202.09930463,1,1,0,0,0,0,0
312,819.4119294151611,-998.8174842854812,-223.7661248129121,1,1,1,1,0,0,0
313,1044.9393832293626,-815.7857157326554,-202.09930463,0,0,0,0,0,0,0
314,1549.5577751294068,-669.984501755689,-208.39585359,1,1,1,0,0,0,0
315,-290.38782240665205,-862.826403535888,-223.76612481291207,1,1,0,0,0,0,0
316,101.90243194418417,-928.505829215634,-204.34679630685739,1,1,1,1,0,0,0
317,947.6565489748173,-567.338732815905,-208.39585359000003,0,0,0,0,0,0,0
318,1387.616632677332,-489.994454880573,-202.09930462999998,1,0,0,0,0,0,0
319,1913.692469224786,-381.66634194684707,-190.03321579229777,0,0,0,0,0,0,0
320,662.6447292077345,-1090.4273240502125,-202.09930462999998,1,1,1,1,1,0,0
321,117.15589868903066,-632.0326209751242,-223.7661248129121,1,1,1,0,0,0,0
322,1679.8629150861816,-505.2843361304083,-215.68215729958038,0,0,0,0,0,0,0
323,1950.1810844038196,-506.30999742539825,-204.44451588249152,0,0,0,0,0,0,0
324,-320.83220368420564,-715.4604303581878,-204.34679630685747,1,1,1,0,0,0,0
325,2741.107243096827,-381.6663419468472,-202.09930463000006,0,0,0,0,0,0,0
326,1701.3879664495144,-469.13101582568925,-207.39295001433985,0,0,0,0,0,0,0
327,-163.58346411138135,-807.912953570238,-202.09930463000006,1,1,0,0,0,0,0
328,2533.973990183739,-466.8507283484367,-204.44451588249152,1,1,0,0,0,0,0
