sim,terminal_pnl,max_dd,worst_20d,ruin_200,ruin_300,ruin_500,ruin_750,ruin_1000,ruin_1500,ruin_2000
97,581.932594878189,-650.1554315620072,-215.50828509784623,1,1,1,0,0,0,0
98,1092.8088958031499,-552.2762931304076,-234.53612481291213,1,0,0,0,0,0,0
99,798.1519251964526,-719.3342517601147,-208.03930462999998,0,0,0,0,0,0,0
100,965.9727942001554,-819.8692311042818,-214.0067963068574,1,1,0,0,0,0,0
101,183.57198199632583,-738.7579224435949,-214.00679630685738,0,0,0,0,0,0,0
102,455.73463837017465,-922.6196481267546,-208.03930463,1,1,0,0,0,0,0
103,1087.9795463531063,-740.7257428147461,-215.50828509784623,0,0,0,0,0,0,0
104,1675.2009792706065,-689.1992503069573,-234.53612481291202,1,1,0,0,0,0,0
105,316.8329805136582,-1231.6515483197813,-215.50828509784628,1,1,1,1,1,0,0
106,348.3186589869361,-770.3635315727031,-208.03930463000003,0,0,0,0,0,0,0
107,286.7456330164204,-862.8514321103785,-215.50828509784623,1,0,0,0,0,0,0
108,1523.0774954625438,-623.2910066819352,-215.68585359,1,1,0,0,0,0,0
109,1050.6156243934463,-682.1751853645035,-208.03930463000003,1,1,0,0,0,0,0
110,180.88045849350107,-646.1154073398613,-219.93973585471838,1,1,1,0,0,0,0
111,-157.9998101414409,-706.0242554993526,-215.68585359,1,1,0,0,0,0,0
112,1812.1120188568461,-572.6513436823557,-208.03930463,1,1,0,0,0,0,0
113,1947.8080678509,-502.79244775568964,-214.00679630685744,0,0,0,0,0,0,0
114,561.7679363202201,-751.4347904909412,-234.5361248129121,0,0,0,0,0,0,0
115,1119.596655778677,-468.6533101654859,-208.03930462999995,1,1,0,0,0,0,0
116,489.4203019920149,-826.9330491669161,-208.03930463,0,0,0,0,0,0,0
117,448.7052022008918,-645.8788019294944,-215.68585359,1,1,1,0,0,0,0
118,-217.72434344178717,-735.6671510927614,-219.93973585471844,1,1,0,0,0,0,0
119,49.89742826223468,-798.8730730148224,-215.68585359,1,0,0,0,0,0,0
120,2186.17505399475,-700.9422645246666,-208.03930462999995,0,0,0,0,0,0,0
121,-1521.43464243595,-1813.9788200726716,-219.9397358547184,1,1,1,1,1,1,0
122,777.413855163025,-736.2851089471633,-208.03930463000006,0,0,0,0,0,0,0
123,959.0298390142964,-561.7299974253983,-208.03930462999998,1,0,0,0,0,0,0
124,922.3099401560327,-921.0978977818952,-234.5361248129121,1,1,1,1,0,0,0
125,1585.2894254373991,-383.2418674530238,-208.03930462999998,0,0,0,0,0,0,0
126,-292.33069356190856,-1074.6290543174896,-215.50828509784628,1,1,1,1,0,0,0
127,-1082.0092061490395,-1798.5492715994694,-234.53612481291213,1,1,1,1,1,0,0
128,-73.04734447185864,-844.2452208559206,-215.68585359,1,1,1,0,0,0,0
129,700.580183832979,-552.2762931304072,-234.53612481291213,1,0,0,0,0,0,0
130,-27.592945331300086,-1231.3094596573997,-214.0067963068575,1,0,0,0,0,0,0
131,1218.6850446795265,-655.8836831520985,-215.68585358999997,1,0,0,0,0,0,0
132,1618.4181256032782,-561.7299974253981,-208.03930462999998,1,1,0,0,0,0,0
133,996.2510048719425,-552.2762931304076,-234.53612481291213,1,1,0,0,0,0,0
134,556.9034607741303,-847.7750516380224,-215.68585358999997,1,1,0,0,0,0,0
135,418.59090159671837,-765.9967134565874,-214.00679630685744,1,1,0,0,0,0,0
136,1249.4117440562886,-516.831717271759,-215.68585358999994,0,0,0,0,0,0,0
137,-957.032002754447,-1524.5842430092412,-234.53612481291213,1,1,1,1,1,0,0
138,575.7401731838124,-1096.7823871260962,-207.29970657331143,1,1,0,0,0,0,0
139,-560.0179869669196,-884.4130001272855,-219.93973585471844,1,1,1,1,0,0,0
140,1639.5314446663842,-633.8401418437161,-234.53612481291213,1,1,0,0,0,0,0
141,1797.5236451122555,-508.6807283484365,-208.03930462999998,0,0,0,0,0,0,0
142,-89.19971504427237,-885.4195432358719,-215.68585358999997,1,1,0,0,0,0,0
143,861.3968771660194,-873.2148031141799,-234.53612481291213,0,0,0,0,0,0,0
144,-18.21276751852401,-908.7340440520172,-226.9221572995804,1,1,1,0,0,0,0
145,733.9633495344681,-478.5075894157204,-208.03930463,1,1,0,0,0,0,0
146,196.96821392060647,-1202.7699751703751,-215.68585359000002,0,0,0,0,0,0,0
147,979.4385160160384,-596.501123213066,-207.46916643685742,1,0,0,0,0,0,0
148,840.8146647559087,-916.4822356796958,-215.68585358999997,0,0,0,0,0,0,0
149,-896.6748160261657,-1237.5860151667864,-208.03930463000003,1,1,1,1,1,0,0
150,-580.1006911948932,-1798.005578077281,-234.53612481291213,1,1,1,1,1,0,0
151,490.24785150449685,-841.2154529949918,-219.93973585471835,1,0,0,0,0,0,0
152,763.3967669588377,-778.428408320653,-215.50828509784628,1,1,1,0,0,0,0
153,2703.263036584006,-350.3374760600002,-208.03930462999995,0,0,0,0,0,0,0
154,2343.005123908442,-400.0835202619353,-208.03930462999998,0,0,0,0,0,0,0
155,1642.7263187803019,-709.8805474651241,-234.53612481291208,1,1,1,0,0,0,0
156,337.3832366230032,-893.8365176447187,-215.50828509784623,1,1,1,1,0,0,0
157,1234.494920561641,-584.2869494280021,-219.93973585471846,0,0,0,0,0,0,0
158,70.15831716426652,-720.3937582046874,-234.53612481291208,1,1,1,0,0,0,0
159,544.5298479853077,-548.6334614786225,-208.03930463,0,0,0,0,0,0,0
160,518.0806288512277,-766.043204165276,-215.68585359000002,1,0,0,0,0,0,0
161,616.8138299204123,-729.7092348418805,-208.03930463,1,0,0,0,0,0,0
162,-58.42546673282661,-1132.0798176186167,-208.03930462999998,1,1,1,1,0,0,0
163,731.5690691338049,-404.54609278970906,-194.5544500260877,1,0,0,0,0,0,0
164,-809.8177213150597,-1346.7949723393313,-215.50828509784628,1,1,1,1,0,0,0
165,146.22858416429594,-667.3644678754406,-215.50828509784628,1,1,1,0,0,0,0
166,733.5381366113668,-741.3371014488423,-219.9397358547185,1,1,1,0,0,0,0
167,176.1568907915452,-612.9892931488417,-208.03930463,1,1,1,0,0,0,0
168,851.2370162634597,-746.2407002965867,-214.00679630685735,0,0,0,0,0,0,0
169,-786.8886241895402,-1159.1513001634708,-208.03930462999998,1,1,1,1,0,0,0
170,643.1255592570371,-625.3026389347854,-234.53612481291213,1,1,0,0,0,0,0
171,394.3723764546633,-733.8659336856892,-215.68585359,1,1,1,0,0,0,0
172,-110.41594101763675,-1232.2464747778545,-208.03930462999998,1,1,0,0,0,0,0
173,345.426837529351,-740.3222498982554,-208.03930463000003,1,1,0,0,0,0,0
174,1133.4639028766837,-611.9789363293875,-214.00679630685747,0,0,0,0,0,0,0
175,12.873095895220509,-1618.8041128873908,-215.50828509784623,1,1,1,0,0,0,0
176,-156.81746769814546,-883.4029009004576,-234.53612481291202,1,1,0,0,0,0,0
177,895.9290473349932,-710.5282065623604,-208.03930462999998,0,0,0,0,0,0,0
178,-1165.5276291307114,-1770.4742582640142,-234.53612481291208,1,1,1,1,1,1,0
179,1400.4038155291657,-805.162402985931,-226.92215729958033,1,0,0,0,0,0,0
180,-238.18288063941912,-906.982278619324,-215.68585359000002,1,0,0,0,0,0,0
181,-213.835953978314,-1019.8086914204056,-215.50828509784623,1,0,0,0,0,0,0
182,382.948364019436,-899.7916297564426,-216.33295001433981,1,0,0,0,0,0,0
183,29.59388769306723,-902.3514555480302,-208.03930463,1,1,1,1,0,0,0
184,-362.19506290391723,-1150.801753188428,-208.03930463,1,1,0,0,0,0,0
185,1243.6184013042011,-655.1339118837806,-208.03930463,0,0,0,0,0,0,0
186,173.6872478662742,-753.7934837945063,-214.00679630685747,1,0,0,0,0,0,0
187,-917.9236597358631,-1360.522061249916,-234.53612481291213,1,1,1,1,1,0,0
188,688.95749435672,-745.3313915283568,-208.03930463,0,0,0,0,0,0,0
189,376.4426545579722,-686.6387489504713,-215.68585358999994,1,0,0,0,0,0,0
190,1462.4693751729872,-490.546459639711,-208.03930463,1,1,0,0,0,0,0
191,-567.8659110422973,-1346.770351992549,-219.93973585471846,1,1,1,1,0,0,0
192,777.5550630527507,-1417.0700686702216,-234.53612481291202,1,1,0,0,0,0,0
193,1729.4915311909601,-427.50531140888893,-208.03930462999998,0,0,0,0,0,0,0
194,1952.740006618049,-552.2762931304076,-234.53612481291213,0,0,0,0,0,0,0
195,1718.5036282067783,-561.7299974253979,-226.9221572995804,1,1,0,0,0,0,0
196,-410.57393261757176,-903.6710596915473,-234.53612481291213,1,1,1,0,0,0,0
197,201.2634741923299,-1216.9630640746416,-215.68585359000002,0,0,0,0,0,0,0
198,1563.593315320791,-737.3841607227107,-219.93973585471844,1,1,0,0,0,0,0
199,1416.9246965750162,-912.4558054527728,-214.00679630685744,1,0,0,0,0,0,0
200,-392.98322067139384,-937.0328695589562,-208.03930462999998,1,1,1,1,0,0,0
201,131.84296703895066,-818.8245834220453,-215.68585358999997,1,1,1,0,0,0,0
202,193.0210631743774,-1002.1953731491919,-199.19547191171847,0,0,0,0,0,0,0
203,-392.10777404698257,-840.436540340092,-215.68585359000008,1,1,1,0,0,0,0
204,824.7546345237115,-744.1509095108595,-215.68585358999997,0,0,0,0,0,0,0
205,1161.2085142998912,-523.878594526497,-214.00679630685744,1,0,0,0,0,0,0
206,2466.467451529841,-739.7542142784381,-208.03930462999995,0,0,0,0,0,0,0
207,1874.985028449406,-594.3535949089261,-208.03930463,0,0,0,0,0,0,0
208,-484.2696010776212,-1387.010692590481,-208.03930463,1,1,1,1,1,0,0
209,1123.2218377456902,-521.4490044473765,-214.0067963068574,1,1,0,0,0,0,0
210,774.7698521916183,-521.3411389904061,-208.03930462999998,1,1,0,0,0,0,0
211,1203.8719507399135,-770.8939672008955,-208.03930463000003,0,0,0,0,0,0,0
212,-77.44709967758004,-1089.727316165685,-215.68585359000008,1,1,1,1,0,0,0
213,720.0226192663773,-575.3496374359315,-214.96451588249147,1,1,1,0,0,0,0
214,-343.753466630348,-954.8670747292103,-234.53612481291208,1,1,1,1,0,0,0
215,1263.9008101863194,-772.2732689659745,-234.5361248129121,0,0,0,0,0,0,0
216,1404.1922106388292,-561.7299974253983,-208.03930462999998,1,0,0,0,0,0,0
217,974.5459287941695,-724.9622309051135,-214.96451588249147,1,1,1,0,0,0,0
218,1049.1460866040225,-1096.5430183253438,-208.03930462999992,1,0,0,0,0,0,0
219,-93.30339602731345,-907.9160452609548,-207.46916643685745,1,1,1,0,0,0,0
220,528.2610341039818,-882.8184916395246,-214.00679630685752,0,0,0,0,0,0,0
221,969.0453286191497,-735.493882789248,-219.93973585471846,0,0,0,0,0,0,0
222,665.980492369614,-683.3269173103736,-214.0067963068574,0,0,0,0,0,0,0
223,1325.9419445604756,-678.525043626095,-208.03930463,1,1,1,0,0,0,0
224,252.48615197885857,-1478.4701318967088,-234.53612481291208,1,1,1,0,0,0,0
225,87.8956934769964,-559.1253183167214,-208.03930463,1,0,0,0,0,0,0
226,-221.71333611736878,-1054.2040253130558,-234.53612481291208,1,1,1,0,0,0,0
227,-181.1633790978108,-923.6054701893745,-214.96451588249153,1,1,1,0,0,0,0
228,561.7814573929652,-596.2258508523405,-208.03930463000006,0,0,0,0,0,0,0
229,449.3659969732467,-871.1643123748702,-234.53612481291208,1,1,0,0,0,0,0
230,1672.5166361352485,-667.9276929227244,-208.03930463000003,0,0,0,0,0,0,0
231,60.657601709634996,-1133.233306623084,-215.68585358999997,0,0,0,0,0,0,0
232,-115.56739375590452,-870.677659467111,-208.03930463,1,0,0,0,0,0,0
233,500.55940661775134,-754.921331605228,-214.00679630685744,1,1,1,0,0,0,0
234,325.83153060826277,-657.0335535929048,-226.9221572995803,0,0,0,0,0,0,0
235,-1291.0290164313558,-1481.0548690604198,-215.50828509784628,1,1,1,1,1,0,0
236,500.66877968097845,-902.9935844795386,-234.5361248129121,1,0,0,0,0,0,0
237,703.4565845850452,-904.1661301252288,-215.50828509784628,0,0,0,0,0,0,0
238,-77.92437825636551,-1506.0416824830813,-234.53612481291213,1,1,1,1,1,0,0
239,-662.3197540469891,-1702.3606589569117,-234.5361248129121,1,1,1,1,0,0,0
240,-460.9331122453526,-745.5897790604076,-215.50828509784623,1,1,1,0,0,0,0
241,1184.3338057386404,-862.2058289582301,-234.5361248129121,1,1,1,0,0,0,0
242,-176.71067230174623,-1098.3801934431867,-214.00679630685744,1,1,1,0,0,0,0
243,504.7102154349033,-1415.1646762756477,-208.03930462999995,0,0,0,0,0,0,0
244,1412.80349310855,-505.196413765271,-226.92215729958033,0,0,0,0,0,0,0
245,-480.84262275788086,-1182.9867372190104,-214.00679630685747,1,1,1,1,0,0,0
246,1138.5262335543307,-739.0790387187232,-215.6858535899999,1,0,0,0,0,0,0
247,1489.7253759065848,-759.1135214171002,-234.5361248129121,0,0,0,0,0,0,0
248,107.04987967270375,-797.6240550551913,-234.5361248129121,1,1,1,0,0,0,0
249,741.6326916214018,-723.9693435997933,-234.53612481291208,1,1,1,0,0,0,0
250,299.6043462422686,-647.7087249666924,-208.03930462999995,1,0,0,0,0,0,0
251,-740.2793071260284,-1456.7871075042945,-234.53612481291213,1,1,1,1,0,0,0
252,355.33099135450146,-442.68978811619013,-214.96451588249153,0,0,0,0,0,0,0
253,1822.9991877621253,-512.2091388551587,-208.03930462999998,0,0,0,0,0,0,0
254,1073.5824187735825,-614.9255422756903,-226.92215729958033,1,0,0,0,0,0,0
255,636.2289487528637,-669.6865973722291,-215.50828509784628,1,1,0,0,0,0,0
256,229.41881017146454,-1028.44055563998,-234.5361248129121,0,0,0,0,0,0,0
257,-54.16161979502071,-1215.322650428311,-215.50828509784617,1,1,0,0,0,0,0
258,1717.4649402176697,-493.76113676359773,-208.03930463,0,0,0,0,0,0,0
259,821.341811966453,-746.631269827738,-234.53612481291208,1,1,0,0,0,0,0
260,1634.4150919290034,-580.0283892780483,-215.50828509784623,0,0,0,0,0,0,0
261,-377.4201094906302,-945.9823467159133,-215.68585359000002,1,1,0,0,0,0,0
262,928.8461710955039,-939.3711462247181,-215.50828509784623,1,1,0,0,0,0,0
263,695.3361730675172,-826.9840261865006,-226.92215729958042,1,1,1,0,0,0,0
264,902.8794153141544,-445.86867052568886,-195.19873506650666,1,1,0,0,0,0,0
265,607.8167185517584,-686.8858032991128,-219.93973585471832,1,0,0,0,0,0,0
266,884.1677810852004,-669.6950824476245,-208.03930463000006,0,0,0,0,0,0,0
267,1850.283862663742,-660.3967020904063,-214.00679630685747,1,0,0,0,0,0,0
268,-161.12538821875765,-1022.0690553748699,-208.03930462999992,1,0,0,0,0,0,0
269,1380.2239022866338,-454.0582383944568,-226.92215729958036,0,0,0,0,0,0,0
270,484.7775104652815,-982.0173974559355,-234.53612481291213,1,0,0,0,0,0,0
271,581.6391605150282,-781.4775617639083,-208.03930462999998,0,0,0,0,0,0,0
272,1442.0870197691488,-742.3528540167874,-208.03930462999998,0,0,0,0,0,0,0
273,-319.0394931245938,-939.8738488905974,-234.53612481291208,1,1,0,0,0,0,0
274,-643.7394985741364,-1095.1956185602367,-234.5361248129121,1,1,1,1,0,0,0
275,1370.3236321470672,-502.79244775568964,-226.9221572995804,0,0,0,0,0,0,0
276,856.5575000113215,-1110.904906332036,-215.50828509784628,0,0,0,0,0,0,0
277,-293.33834809082276,-970.4424617352228,-214.00679630685744,1,1,1,1,0,0,0
278,942.018401360923,-1008.2514747216192,-208.03930463,1,0,0,0,0,0,0
279,2179.5456188628614,-555.5346252964163,-208.03930463,0,0,0,0,0,0,0
280,-639.8656126661683,-1580.5596408388167,-215.68585358999997,1,1,1,1,1,0,0
281,2335.3133717873143,-576.68202905,-215.68585359,0,0,0,0,0,0,0
282,303.804998142941,-972.3615698194005,-215.50828509784628,1,1,1,0,0,0,0
283,422.0667195475526,-705.5901994556891,-214.0067963068574,1,1,1,0,0,0,0
284,85.39991498732466,-551.3926550921816,-195.19873506650657,1,1,0,0,0,0,0
285,1178.782597950691,-721.5288457679197,-208.03930462999998,0,0,0,0,0,0,0
286,-295.2456780946758,-1289.4265134635052,-208.03930463000003,1,1,1,1,1,0,0
287,1109.2650993446223,-691.5087306532646,-195.19873506650663,0,0,0,0,0,0,0
288,1255.1839018892585,-576.5760843520505,-215.50828509784628,1,1,1,0,0,0,0
289,-752.289522781537,-1173.429450375674,-234.5361248129121,1,1,1,1,1,0,0
290,663.9489335158607,-1189.6355303438747,-208.03930463,1,0,0,0,0,0,0
291,1110.1291887919501,-419.5700397460114,-200.98321579229778,1,0,0,0,0,0,0
292,1686.131251478074,-584.153196813153,-214.0067963068574,1,0,0,0,0,0,0
293,731.5363801179493,-982.2845894668047,-215.50828509784628,1,1,0,0,0,0,0
294,922.5934091047011,-738.5222119334076,-208.03930463,0,0,0,0,0,0,0
295,1146.617063987448,-1273.6970905149174,-234.53612481291208,1,0,0,0,0,0,0
296,4.610201117240898,-814.8610749103354,-219.93973585471846,1,1,0,0,0,0,0
297,2361.084255211741,-438.6215965176244,-208.03930463,1,1,0,0,0,0,0
298,3004.454787632023,-314.8059618563823,-216.33295001433981,0,0,0,0,0,0,0
299,1078.4067356057321,-797.4385751950763,-215.50828509784628,0,0,0,0,0,0,0
300,1236.0659754808585,-927.5786763491857,-226.92215729958036,1,1,1,0,0,0,0
301,275.7487713979642,-648.160954554585,-234.5361248129121,1,1,0,0,0,0,0
302,2076.08093870153,-606.7127276195358,-199.19547191171847,0,0,0,0,0,0,0
303,1838.4698926666695,-441.2776330722768,-200.98321579229778,0,0,0,0,0,0,0
304,85.53729375147539,-902.9829283167815,-226.92215729958042,1,1,0,0,0,0,0
305,1890.630335827534,-664.7020955127475,-234.53612481291213,0,0,0,0,0,0,0
306,-58.113859909445324,-1005.3624068831998,-214.96451588249147,1,1,1,1,0,0,0
307,680.8002860389873,-799.5949524400003,-215.68585359000002,1,1,0,0,0,0,0
308,481.01043187050243,-1108.0038394399076,-234.53612481291213,1,1,1,0,0,0,0
309,57.275212222220816,-1042.6741987132164,-234.53612481291216,1,1,0,0,0,0,0
310,-1501.552794068721,-1952.056699673692,-234.53612481291202,1,1,1,1,1,1,0
311,-991.2343078471188,-1137.1705820845189,-208.03930462999998,1,1,1,1,1,0,0
312,24.921929415159674,-1291.798962650786,-234.5361248129121,1,1,1,1,1,0,0
313,239.29938322936417,-1230.075715732655,-208.03930463000003,0,0,0,0,0,0,0
314,735.467775129406,-733.8659336856895,-215.68585359000002,1,1,1,0,0,0,0
315,-1095.557822406652,-1223.1046200803728,-234.53612481291213,1,1,1,1,1,0,0
316,-692.9175680558147,-1421.545989797435,-214.0067963068574,1,1,1,1,1,0,0
317,187.55654897481762,-1011.7087328159053,-215.68585359000002,1,1,1,0,0,0,0
318,606.6666326773352,-857.8266156400587,-208.03930463,1,1,1,0,0,0,0
319,1103.4624692247833,-444.9314091376214,-200.98321579229773,1,0,0,0,0,0,0
320,-118.01527079227161,-1599.7075105539293,-208.03930463,1,1,1,1,1,1,0
321,-694.9241013109696,-1087.4739945575548,-234.53612481291208,1,1,1,1,1,0,0
322,922.1929150861804,-580.9243361304076,-226.92215729958033,0,0,0,0,0,0,0
323,1109.1310844038146,-609.4583459136406,-214.96451588249153,0,0,0,0,0,0,0
324,-1135.66220368421,-1380.21574346691,-214.00679630685747,1,1,1,1,1,0,0
325,1937.4572430968174,-409.6663419468465,-208.03930463,0,0,0,0,0,0,0
326,906.6979664495149,-590.1230888373923,-216.33295001433981,1,0,0,0,0,0,0
327,-949.3734641113815,-1346.4931847950386,-208.03930463,1,1,1,1,1,0,0
