sim,terminal_pnl,max_dd,worst_20d,ruin_200,ruin_300,ruin_500,ruin_750,ruin_1000,ruin_1500,ruin_2000
30,-1819.512460075652,-2080.793783773295,-275.6899851229666,1,1,1,1,1,1,0
31,-3490.1339048357427,-3672.0273296849577,-262.97541997475395,1,1,1,1,1,1,1
32,-458.1735433943106,-941.3543849541751,-244.2432609372658,1,1,1,1,0,0,0
33,-1703.3899216431323,-2200.7712823332567,-235.96987891471844,1,1,1,1,1,1,1
34,-483.3340612809849,-1384.5311669969492,-281.66487166835094,1,1,1,1,0,0,0
35,-1312.0351752421898,-1405.16090127474,-233.13223450563189,1,1,1,1,1,0,0
36,-4190.167916415188,-4342.49327520674,-276.06073106231133,1,1,1,1,1,1,1
37,-1228.9741805746642,-1569.7927366136219,-297.4002393130168,1,1,1,1,1,0,0
38,-2052.4370433652875,-2313.274225837048,-248.62743254917126,1,1,1,1,1,1,1
39,-8.695234823755834,-1740.811889304912,-276.0607310623114,1,1,1,1,1,0,0
40,-2632.0967378943033,-2684.6116821943033,-272.1457380489746,1,1,1,1,1,1,1
41,-301.9087161202714,-1055.830424098793,-249.3660884443398,1,1,1,1,0,0,0
42,-871.9342354330813,-1606.9205442071975,-257.9114546112557,1,1,1,1,0,0,0
43,-746.4427440368203,-1287.9842560176237,-248.89943546020476,1,1,1,1,1,0,0
44,-2323.826688113581,-2770.116031733756,-276.06073106231133,1,1,1,1,1,1,1
45,-315.56842125249096,-999.9477250440834,-232.368099776504,1,1,1,1,0,0,0
46,-1473.0348918582451,-1801.5602149765236,-249.36608844433982,1,1,1,1,1,0,0
47,-890.9984314031294,-1445.2212550250388,-266.91713871031794,1,1,1,1,0,0,0
48,-2841.9880747833795,-3047.8757824320815,-269.49077776396376,1,1,1,1,1,1,1
49,-294.08520995354536,-1150.0319372084095,-236.62139935263642,1,1,1,1,0,0,0
50,-1589.005416292624,-1795.2112455039144,-272.1457380489746,1,1,1,1,1,1,0
51,-1867.572441426181,-1914.353121130846,-240.8938928531688,1,1,1,1,1,1,0
52,-1520.8883798068957,-1779.0022406416322,-269.49077776396376,1,1,1,1,1,1,0
53,-246.73715241448699,-651.8593613123323,-230.6678747304743,1,1,0,0,0,0,0
54,-1801.6802582047774,-2115.1724119697205,-223.7982850978463,1,1,1,1,1,1,0
55,-873.2405971847955,-1571.4538638057224,-266.91713871031794,1,1,1,1,0,0,0
56,-1654.9253356502866,-1840.2021553474362,-272.1457380489745,1,1,1,1,1,1,0
57,-469.25083775428345,-1034.068854854865,-244.24326093726575,1,1,1,0,0,0,0
58,-2263.2446624556515,-2605.3944973587913,-239.46635696082456,1,1,1,1,1,1,1
59,-2594.1546341072053,-2914.4279732922737,-276.06073106231133,1,1,1,1,1,1,1
60,-1309.055687039481,-1864.0659687976313,-267.50278662047435,1,1,1,1,1,0,0
61,-1513.4468469625288,-1520.3786887692768,-267.5325317665836,1,1,1,1,1,1,0
62,-831.6009976070117,-1596.8833449611561,-266.9171387103179,1,1,1,1,1,1,0
63,-3258.0261682541886,-3323.4726667421687,-255.61747717723009,1,1,1,1,1,1,1
64,-2619.246863937226,-2719.3633934005625,-267.9434579546518,1,1,1,1,1,1,1
65,-2605.447549544208,-2711.2307061347387,-269.49077776396376,1,1,1,1,1,1,1
66,-2424.199689846149,-2594.9527092248554,-230.3644667170684,1,1,1,1,1,1,1
67,941.5430993454804,-787.2797205140366,-217.3286583186343,1,1,1,0,0,0,0
68,-1341.7297999213672,-1570.5782348383702,-284.7587859502674,1,1,1,1,1,0,0
69,-947.0146294752051,-1581.6720498189986,-255.71750838098674,1,1,1,1,1,0,0
70,-1074.637082884057,-1700.1122896355996,-284.7587859502674,1,1,1,1,1,1,0
71,-824.1469570800199,-1334.2349610908477,-252.4440784094,1,1,1,1,0,0,0
72,-1187.494162554719,-1709.6219685715719,-266.9171387103179,1,1,1,1,1,1,0
73,-1219.38348675486,-2191.08448470769,-234.491642,1,1,1,1,1,0,0
74,-163.3862005127461,-1068.598929933374,-284.75878595026745,1,1,1,0,0,0,0
75,-1639.8806158177542,-1796.3618945161222,-249.36608844433982,1,1,1,1,1,1,0
76,-1783.818101850141,-2126.2378720954384,-249.36608844433974,1,1,1,1,1,1,0
77,-2453.303382601904,-2824.2435035306676,-267.5027866204743,1,1,1,1,1,1,1
78,-2568.9548007265344,-2687.7908703996964,-253.18266056669248,1,1,1,1,1,1,1
79,-2043.2672623044637,-2964.1702542775342,-272.1457380489746,1,1,1,1,1,1,1
80,203.77560442120313,-1260.9283915117267,-267.21566760402925,0,0,0,0,0,0,0
81,-3332.5375581108724,-3741.5173835425635,-267.50278662047435,1,1,1,1,1,1,1
82,-1557.4600799502455,-2485.8010136966304,-253.18266056669245,1,1,1,1,1,1,1
83,-1812.9075247751239,-1980.4845014900206,-275.6899851229666,1,1,1,1,1,1,0
84,-514.8974816426137,-839.2130792859274,-233.13223450563189,1,1,1,1,0,0,0
85,-1243.0515013682868,-1495.0622379041718,-254.050656616912,1,1,1,1,1,0,0
86,-1111.8028035563293,-1477.5544400213917,-275.6899851229667,1,1,1,1,1,0,0
87,-3407.8439337673767,-3372.828278253272,-267.2156676040293,1,1,1,1,1,1,1
88,-1422.75818963769,-2040.7800837331217,-231.3996233314869,1,1,1,1,1,1,0
89,-1128.521228709824,-2306.7007173659986,-272.1457380489745,1,1,1,1,1,1,0
90,-1376.3499735135351,-1589.1188038599003,-248.62743254917135,1,1,1,1,1,0,0
91,-1277.3035013624203,-1864.4567347176167,-252.44407840939996,1,1,1,1,1,0,0
92,-264.9937719953106,-1422.8075889359636,-253.18266056669248,1,1,1,1,1,0,0
93,-2072.305374396664,-2426.3289458632307,-267.21566760402936,1,1,1,1,1,1,1
94,-2131.864224809617,-2380.987040018623,-242.23141979620658,1,1,1,1,1,1,1
95,-1322.8772361128097,-1735.8552383229462,-235.9698789147185,1,1,1,1,1,1,0
96,-1601.0963380745052,-1687.2121372645051,-275.6899851229667,1,1,1,1,1,1,0
97,-2069.9287780518634,-2250.4492363425325,-249.36608844433988,1,1,1,1,1,1,1
98,-1208.7770015313267,-1536.9388298467254,-272.1457380489746,1,1,1,1,1,0,0
99,-2295.8047831648646,-2316.1112060885553,-257.9114546112557,1,1,1,1,1,1,1
100,-686.4545782197591,-1023.5551580223114,-266.9171387103179,1,1,1,1,0,0,0
101,-1843.785736130178,-1918.0024860747044,-243.30561532000002,1,1,1,1,1,1,0
102,511.434463854487,-761.2321700630316,-233.1322345056319,1,1,1,0,0,0,0
103,-1164.3198536655627,-1366.3014118091187,-275.68998512296673,1,1,1,1,1,0,0
104,-665.2965005815853,-1083.355224994417,-234.92811684605473,1,1,1,1,0,0,0
105,-1345.1315778395453,-1580.512423919786,-252.64534144047434,1,1,1,1,1,0,0
106,-882.8483323692437,-1324.547142893616,-275.6899851229666,1,1,1,1,1,0,0
107,-494.13386885883324,-1687.0595690324,-267.5325317665836,1,1,1,1,1,0,0
108,-2624.6206329793777,-2795.6314031175193,-252.64534144047434,1,1,1,1,1,1,1
109,-648.7418232629583,-1222.9064933163304,-247.60377268625658,1,1,1,1,0,0,0
110,-1713.4541106345528,-1918.7814431140373,-243.30561532000002,1,1,1,1,1,1,0
111,-1577.3515133284222,-1659.9586535150788,-249.36608844433988,1,1,1,1,1,1,0
112,-1577.4358855223709,-2819.372878442966,-227.95692544471845,1,1,1,1,1,1,0
113,-1534.1938734720636,-2291.244060462184,-253.18266056669256,1,1,1,1,1,1,0
114,-2008.352990619821,-2398.241974622331,-257.4632901004744,1,1,1,1,1,1,1
115,-998.2262641680435,-1806.2361020598883,-257.4632901004744,1,1,1,1,1,0,0
116,-337.0025766122269,-1375.2886562807662,-267.5325317665834,1,1,1,1,0,0,0
117,-1897.2206164652107,-1954.4615712764437,-276.0607310623114,1,1,1,1,1,1,0
118,-1875.4994207517134,-2635.080966856401,-244.24326093726577,1,1,1,1,1,1,1
119,-924.933080426569,-1364.165298307987,-257.46329010047447,1,1,1,1,1,0,0
120,350.9908233416882,-1046.415899823493,-248.2501900312136,1,1,1,0,0,0,0
121,-3287.530811942174,-3287.1344562101735,-245.46504624000005,1,1,1,1,1,1,1
122,-830.4972331284263,-1167.6430732791118,-272.1457380489746,1,1,1,1,0,0,0
123,-1603.5137026405969,-1868.3772142932949,-257.9114546112556,1,1,1,1,1,1,0
124,-931.1480690366051,-1562.167507727007,-257.91145461125564,1,1,1,1,0,0,0
125,11.98599857934008,-1260.274436524212,-255.71750838098683,1,1,1,0,0,0,0
126,-954.8775831905809,-1142.8546037912695,-269.49077776396376,1,1,1,1,1,0,0
127,-729.5391715096001,-1397.737691995184,-281.66487166835094,1,1,1,1,1,0,0
128,-291.51962378288664,-1027.352355743384,-245.3061248129121,1,1,1,1,1,0,0
129,-1170.8698567320992,-1741.3275899022242,-254.050656616912,1,1,1,1,1,1,0
130,-1954.110072320202,-2034.883842359631,-267.5027866204744,1,1,1,1,1,1,0
131,-2837.918855148247,-2919.904295813629,-276.0607310623113,1,1,1,1,1,1,1
132,-1379.5024675444442,-1692.6573485862618,-269.4907777639637,1,1,1,1,1,1,0
133,-1243.1237953645043,-1955.2184384931309,-272.14573804897464,1,1,1,1,1,0,0
134,-1569.5207691264761,-1891.5428207181353,-227.15284883094415,1,1,1,1,1,1,0
135,-1234.736586792913,-2110.434244411226,-238.16215729958043,1,1,1,1,1,0,0
136,-356.96218562023415,-1629.9455630840412,-230.28044287999998,1,1,1,1,1,1,0
137,-1625.3799933126343,-1951.7138878487012,-255.61747717723017,1,1,1,1,1,1,0
138,-1020.3935912451848,-2000.8852445720004,-272.1457380489746,1,1,1,1,1,1,0
139,-2371.323043576372,-2874.6826568427705,-272.1457380489746,1,1,1,1,1,1,1
140,-2621.9910585127673,-3253.607511795027,-297.40023931301675,1,1,1,1,1,1,1
141,-624.6578957664327,-2325.628445077821,-249.36608844433982,1,1,1,1,0,0,0
142,-2096.4683044842227,-2505.0401963376844,-262.975419974754,1,1,1,1,1,1,1
143,-2599.654207987614,-2730.7608348651083,-255.61747717723003,1,1,1,1,1,1,1
144,-2459.482611226978,-2538.0580773370616,-262.97541997475406,1,1,1,1,1,1,1
145,-976.5779893491385,-1394.116432368879,-281.6648716683509,1,1,1,1,1,0,0
146,-1260.557323105888,-2145.929279538776,-238.06912677554985,1,1,1,1,1,1,1
147,-1412.6775712503922,-1838.2719605571494,-255.61747717723003,1,1,1,1,1,1,0
148,-872.354692977752,-1596.6435520462944,-276.06073106231133,1,1,1,1,1,1,0
149,866.1043353220191,-753.0619700356175,-269.49077776396376,1,0,0,0,0,0,0
150,-1173.955094894877,-2063.224101390064,-248.62743254917132,1,1,1,1,1,1,0
151,746.06353399307,-626.4848410287417,-191.53609735444005,0,0,0,0,0,0,0
152,-1408.4366586625245,-2033.845804983321,-248.25019003121358,1,1,1,1,1,1,0
153,-605.887692246149,-1348.9060413405887,-252.6453414404744,1,1,1,1,0,0,0
154,-1609.0145293469907,-1684.818698059142,-240.8938928531688,1,1,1,1,1,1,0
155,-1434.5823860310438,-1986.8126657777275,-253.18266056669242,1,1,1,1,1,1,0
156,-436.8008093058055,-1020.8606439432245,-254.050656616912,1,1,1,1,0,0,0
157,-948.8731924993596,-1441.4999497384224,-235.9698789147185,1,1,1,1,1,0,0
158,-458.6297616799653,-1185.782614049453,-252.64534144047443,1,1,1,1,0,0,0
159,-1664.7890021439903,-2237.3788063358793,-266.91713871031794,1,1,1,1,1,1,0
160,-3216.2951280003545,-3330.2822188603545,-233.13223450563194,1,1,1,1,1,1,1
161,-1125.3670122581218,-1845.2262495486152,-266.91713871031794,1,1,1,1,1,0,0
162,-1679.788669038626,-1872.289118042414,-254.050656616912,1,1,1,1,1,1,0
163,-1112.2906742333635,-1495.433938264832,-279.16496581006265,1,1,1,1,1,0,0
164,924.6495333728325,-867.2200707286382,-243.30561532,1,1,0,0,0,0,0
165,-100.70385317533338,-1803.7304951283013,-247.6037726862566,1,1,1,1,1,0,0
166,-1242.9222775536539,-1527.8108298461507,-214.79930757539944,1,1,1,1,1,0,0
167,-525.6450542306693,-950.3545778272384,-227.95692544471848,1,1,1,1,0,0,0
168,-659.5187015142008,-949.2239713647707,-235.90720834516537,1,1,1,1,0,0,0
169,-2099.07469538949,-2461.9420552567303,-276.06073106231133,1,1,1,1,1,1,1
170,-1431.9798698068148,-1696.2343515953812,-226.39965917119696,1,1,1,1,1,1,0
171,264.7904856310919,-836.3482192579663,-267.2156676040293,0,0,0,0,0,0,0
172,-631.4769223846931,-1018.9052217712074,-235.96987891471844,1,1,1,1,0,0,0
173,-70.05002287401283,-739.4301338994004,-240.34986714539932,1,1,1,0,0,0,0
174,-1410.1426764354183,-1819.7792854623895,-269.49077776396393,1,1,1,1,1,0,0
175,-1425.7620909602156,-2094.925092066951,-262.97541997475406,1,1,1,1,1,1,0
176,-2376.754106057812,-2536.576576697177,-267.50278662047435,1,1,1,1,1,1,1
177,-2410.4068874394598,-2656.014685058594,-266.91713871031794,1,1,1,1,1,1,1
178,-2685.468642137451,-2723.7252098753875,-267.53253176658353,1,1,1,1,1,1,1
179,-1911.88114069726,-2171.991643933905,-267.5325317665836,1,1,1,1,1,1,0
180,-217.57163147226095,-1029.490698673371,-227.89346530096674,1,1,0,0,0,0,0
181,-2618.975571169475,-2792.6844362713387,-253.1826605666925,1,1,1,1,1,1,1
182,-1436.3489198949546,-1716.2740332717224,-244.2432609372659,1,1,1,1,1,0,0
183,-2562.4167189107934,-2885.7345014953376,-248.62743254917132,1,1,1,1,1,1,1
184,-2227.0916605232323,-2724.9234840804597,-272.1457380489745,1,1,1,1,1,1,1
185,-699.9582551588587,-1225.244553137977,-253.18266056669245,1,1,1,1,1,0,0
186,-1594.8542672430624,-1743.06503668981,-267.50278662047447,1,1,1,1,1,1,0
187,-1661.4044025898372,-2143.0934473959874,-232.368099776504,1,1,1,1,1,1,1
188,-2448.3480379525313,-2702.2982319623266,-231.39962333148688,1,1,1,1,1,1,1
189,-3161.4034061365164,-3509.1960871609735,-269.49077776396376,1,1,1,1,1,1,1
190,215.23100774536493,-788.8368681088608,-255.61747717723003,0,0,0,0,0,0,0
191,-454.06418505500375,-1279.8322334175775,-248.6274325491713,1,1,1,1,0,0,0
192,-1393.8866035556043,-1901.788353767061,-240.6368567,1,1,1,1,1,1,0
193,-462.37211236457847,-1072.4307723584911,-266.9171387103179,1,1,1,0,0,0,0
194,-1653.839932514209,-2122.582058732602,-257.46329010047435,1,1,1,1,1,1,0
195,-108.11125667334727,-988.3755142275252,-235.9698789147185,1,1,1,0,0,0,0
196,-807.4301941984097,-1731.102027012665,-272.1457380489745,1,1,1,1,1,1,0
197,421.11383644759024,-937.3405246734102,-272.1457380489746,1,1,1,1,0,0,0
198,-2080.3750747567133,-2369.7940973368486,-275.6899851229666,1,1,1,1,1,1,1
199,-860.9826681241912,-1635.5007015619594,-253.18266056669248,1,1,1,1,0,0,0
200,-1903.909011878788,-2447.525342952513,-249.36608844433985,1,1,1,1,1,1,1
201,-143.66927425694328,-1114.765560628607,-276.06073106231133,1,1,1,1,0,0,0
202,-1041.9969469490545,-1563.1066464818946,-216.27970657331144,1,1,1,1,1,0,0
203,296.4757488698747,-1138.733939139817,-267.9434579546519,1,1,1,1,1,0,0
204,-2773.862112367014,-2859.688843206525,-240.63685669999998,1,1,1,1,1,1,1
205,-2112.0547553928013,-2495.7674444898003,-249.36608844433982,1,1,1,1,1,1,1
206,-573.671563426281,-1020.1800705246652,-269.49077776396376,1,1,1,1,0,0,0
207,-40.43833715016396,-960.8380663595295,-253.18266056669245,1,1,1,0,0,0,0
208,-896.3165030943157,-1384.990263944067,-259.24573894047427,1,1,1,1,1,0,0
209,-1913.7707281477924,-2334.0946538830094,-235.9698789147185,1,1,1,1,1,1,0
210,-203.96921918523822,-1163.6081371909765,-267.50278662047435,1,1,0,0,0,0,0
211,-1947.0674680552788,-2078.206401666887,-275.6899851229667,1,1,1,1,1,1,0
212,-864.9442178008105,-1023.8827039152976,-248.25019003121355,1,1,1,1,0,0,0
213,-707.1437060851438,-1192.8633771681748,-235.96987891471844,1,1,1,1,1,0,0
214,-1305.925870767508,-2171.8137388045425,-269.4907777639638,1,1,1,1,1,1,0
215,-3869.87690270894,-4149.78577264458,-276.0607310623113,1,1,1,1,1,1,1
216,-1992.3264178917846,-2491.188457441784,-272.1457380489746,1,1,1,1,1,1,1
217,-2219.518375505501,-2591.053561798336,-267.94345795465193,1,1,1,1,1,1,1
218,-206.56103404630832,-805.2614289093336,-276.06073106231133,1,1,0,0,0,0,0
219,-538.4469299247384,-1092.356418920363,-248.62743254917135,1,1,1,1,0,0,0
220,-2024.4333423272221,-2084.897142415348,-276.0607310623113,1,1,1,1,1,1,1
221,-2210.330114077675,-2950.5500734550183,-267.50278662047435,1,1,1,1,1,1,1
222,-328.31577630810324,-1046.7458995438542,-284.7587859502674,1,1,1,0,0,0,0
223,-657.8591413371546,-1080.3991232067822,-252.64534144047445,1,1,1,1,0,0,0
224,-107.04605256399927,-1085.7424566145626,-248.89943546020484,1,1,1,1,1,0,0
225,-994.7994479424779,-1419.116111772675,-249.36608844433982,1,1,1,1,1,0,0
226,-2293.663149807673,-2462.551306856261,-255.61747717723006,1,1,1,1,1,1,1
227,-2482.7679312308046,-2770.277732379008,-257.46329010047435,1,1,1,1,1,1,1
228,-1008.8710947816426,-1515.5326386338163,-255.61747717723006,1,1,1,1,1,0,0
229,-1142.8338576031858,-1519.5823106687174,-253.18266056669245,1,1,1,1,1,0,0
230,294.1971658259031,-1223.704677893834,-284.7587859502674,1,1,1,1,0,0,0
231,-1264.8534036903459,-2613.761116615555,-269.4907777639637,1,1,1,1,1,1,0
232,-2155.384136320484,-2316.925732007874,-272.1457380489745,1,1,1,1,1,1,1
233,-1010.020830639193,-1340.1580087305206,-252.64534144047437,1,1,1,1,1,0,0
234,-753.4348545678697,-1687.1372551666645,-236.62139935263647,1,1,1,1,1,0,0
235,-2149.590592062715,-3028.735198707597,-267.5325317665835,1,1,1,1,1,1,1
236,-1332.1581377337247,-1984.511205182699,-267.5027866204744,1,1,1,1,1,0,0
237,-2237.623164922211,-2409.709727792211,-248.62743254917123,1,1,1,1,1,1,1
238,-2460.1400721322984,-2650.826235499793,-253.18266056669245,1,1,1,1,1,1,1
239,-838.6976512866246,-1490.8563278195452,-252.4440784094,1,1,1,1,1,0,0
240,-1463.9206363275425,-1883.4114375530924,-240.34986714539934,1,1,1,1,1,1,0
241,-1388.323907540917,-2028.318985682722,-267.50278662047435,1,1,1,1,1,0,0
242,-2180.0442008364766,-2590.873744936905,-241.5182574879158,1,1,1,1,1,1,1
243,-2787.289683105244,-2805.3677349419913,-262.975419974754,1,1,1,1,1,1,1
244,-1009.5381225838777,-1739.7162994388732,-249.36608844433994,1,1,1,1,1,0,0
245,-2545.974231967211,-2978.2275890088176,-267.5325317665836,1,1,1,1,1,1,1
246,-956.2187630027167,-1555.9496274553785,-276.06073106231133,1,1,1,1,1,0,0
247,-1914.586633503903,-2090.249172123903,-275.6899851229667,1,1,1,1,1,1,0
248,-2346.8981555266523,-2739.241520749256,-252.64534144047434,1,1,1,1,1,1,1
249,-1085.5787909794299,-1453.1133871281465,-239.46635696082453,1,1,1,1,1,0,0
250,-1559.555758141493,-2147.201413552311,-249.36608844433985,1,1,1,1,1,1,0
251,-685.4376272234429,-997.0304564340297,-267.94345795465193,1,1,1,1,0,0,0
252,-1464.0572396040166,-1580.015640176815,-214.45813956489806,1,1,1,1,1,0,0
253,-3126.9171441884027,-3454.4564380089305,-272.1457380489746,1,1,1,1,1,1,1
254,-1702.3180320280962,-2049.4521933506458,-275.6899851229667,1,1,1,1,1,1,1
255,-2864.35321765991,-3074.251012972415,-279.16496581006265,1,1,1,1,1,1,1
256,-1754.897506225991,-1987.8705302287199,-227.06277028471848,1,1,1,1,1,1,0
257,-969.098355897837,-1430.9363459885963,-259.2457389404743,1,1,1,1,1,0,0
258,-2876.773601684693,-3053.680738336525,-267.50278662047435,1,1,1,1,1,1,1
259,-1335.0466439956508,-2614.8181765635195,-248.25019003121355,1,1,1,1,1,1,1
260,-2454.2956276877344,-2616.1491744673885,-267.5027866204744,1,1,1,1,1,1,1
261,-1369.5310933205449,-1723.0321971669769,-267.50278662047435,1,1,1,1,1,1,0
262,-614.6339792205041,-1481.3980379765317,-272.1457380489746,1,1,1,0,0,0,0
263,-2197.232973777321,-2327.1493158947656,-267.5027866204744,1,1,1,1,1,1,1
264,-586.2527597974976,-1197.673380444116,-252.64534144047445,1,1,1,0,0,0,0
265,-865.6892601257555,-1332.3349077060732,-253.18266056669248,1,1,1,1,0,0,0
266,-363.30138881107547,-1244.4570377661623,-235.96987891471846,1,1,1,1,1,0,0
267,-1251.915423712861,-1615.1943490426395,-276.06073106231133,1,1,1,1,1,0,0
268,-239.03398379310107,-855.377560662611,-257.46329010047435,1,1,1,1,0,0,0
269,-2475.5471187378425,-2898.7181863949445,-272.1457380489745,1,1,1,1,1,1,1
270,-241.28291953883598,-1011.8277423133251,-230.66787473047432,1,1,1,1,0,0,0
271,-1967.2758775057744,-2161.409095649649,-276.06073106231133,1,1,1,1,1,1,0
272,-714.1198356364954,-1177.036968940682,-267.5325317665835,1,1,1,1,0,0,0
273,-1934.5829576189403,-2249.8198595627696,-275.6899851229667,1,1,1,1,1,1,0
274,-1350.8936882034122,-1644.1555236062272,-249.36608844433985,1,1,1,1,1,1,0
275,-1769.1207605292252,-1848.371800444695,-272.1457380489746,1,1,1,1,1,1,0
276,-992.6902925503038,-1512.676487702774,-297.4002393130168,1,1,1,1,1,0,0
277,-1498.1528113978013,-2025.1567284967748,-266.91713871031794,1,1,1,1,1,1,0
278,-1588.3243903653206,-2018.7737787065912,-238.16215729958046,1,1,1,1,1,1,0
279,-2151.6751915957793,-2303.645891116892,-244.24326093726577,1,1,1,1,1,1,1
280,-2438.3295576328783,-3212.2371501245643,-240.63685669999998,1,1,1,1,1,1,1
281,-1282.7061816485789,-1801.4244738167665,-257.9114546112556,1,1,1,1,1,1,0
282,-1060.7507721914922,-1489.5764810528192,-267.5027866204744,1,1,1,1,1,0,0
283,-1458.3889253611624,-1487.397422100077,-267.50278662047435,1,1,1,1,1,0,0
284,-557.1403180817769,-870.8044467301964,-209.0246553942022,1,1,1,1,0,0,0
285,-1591.1511394209422,-1738.839312820755,-235.96987891471846,1,1,1,1,1,1,0
286,-451.29791623577324,-1017.0397901478091,-281.6648716683509,1,1,1,0,0,0,0
287,-643.4100930405206,-2146.9902089985917,-243.30561532,1,1,1,1,0,0,0
288,-1917.7599470482312,-2475.9535070818756,-276.06073106231133,1,1,1,1,1,1,1
289,-1051.7988048758402,-1696.7861189639907,-257.4632901004743,1,1,1,1,1,0,0
290,-1478.8243937377306,-1721.7095894591087,-222.97585359000007,1,1,1,1,1,1,0
291,-721.9919146651146,-1550.5015961046524,-253.18266056669245,1,1,1,1,0,0,0
292,-787.8230744406839,-1113.0581753700817,-239.46635696082464,1,1,1,1,0,0,0
293,-505.3805199780361,-1417.2022314121537,-267.94345795465176,1,1,1,1,1,0,0
294,-1211.3938056572026,-1483.3409265762116,-281.664871668351,1,1,1,1,1,0,0
295,-1354.5291597026169,-2117.6443888991507,-240.34986714539934,1,1,1,1,1,0,0
296,-2923.999551059192,-2920.9521502337716,-255.61747717723009,1,1,1,1,1,1,1
297,-958.6353169055594,-1285.5999552537419,-227.1528488309441,1,1,1,1,1,0,0
298,-1294.3618572433563,-1467.2638041296432,-252.6453414404744,1,1,1,1,1,0,0
299,-1100.688007527416,-1817.0481564264537,-257.46329010047447,1,1,1,1,1,1,0
300,-1879.7265545693922,-2251.771542028542,-235.9698789147185,1,1,1,1,1,1,1
301,955.5905254205197,-814.1990903738329,-235.9698789147184,0,0,0,0,0,0,0
302,-1360.4117106708684,-1879.1411844289255,-225.27295001433984,1,1,1,1,1,1,0
303,-1446.521230274496,-1982.5444835527228,-232.368099776504,1,1,1,1,1,1,0
304,-645.4279080067897,-1184.0770904424357,-272.1457380489746,1,1,1,1,0,0,0
305,-2976.6489453709746,-3063.1547608830865,-275.6899851229666,1,1,1,1,1,1,1
306,-941.3312226250015,-1611.0162143068326,-255.71750838098677,1,1,1,1,1,0,0
307,-2248.5349217317485,-3135.393630304531,-245.46504624,1,1,1,1,1,1,1
308,-3448.029364875746,-3422.052037139159,-267.5325317665836,1,1,1,1,1,1,1
309,-3387.034860368504,-3769.3742838743647,-266.91713871031794,1,1,1,1,1,1,1
310,-630.3891143964873,-1016.2655402674352,-227.06277028471843,1,1,1,1,0,0,0
311,-2335.466812356928,-2408.5267342736756,-267.50278662047447,1,1,1,1,1,1,1
312,-262.72909141958223,-1423.1459197170802,-254.050656616912,1,1,1,1,1,0,0
313,-944.6113274626454,-1368.494749450972,-248.62743254917126,1,1,1,1,1,0,0
314,-2387.1198679469985,-2572.379319166778,-266.9171387103179,1,1,1,1,1,1,1
