sim,terminal_pnl,max_dd,worst_20d,ruin_200,ruin_300,ruin_500,ruin_750,ruin_1000,ruin_1500,ruin_2000
913,-449.0749319206887,-801.1308981538942,-213.97930462999997,1,1,1,0,0,0,0
914,-219.0444811791782,-1147.2209619182297,-230.9097358547185,1,1,0,0,0,0,0
915,386.7017578110777,-739.6813597519118,-223.66679630685744,1,0,0,0,0,0,0
916,1270.2825702601504,-813.2963537643365,-213.97930463000006,0,0,0,0,0,0,0
917,-1180.5475188964842,-1857.3917771811164,-213.97930463,1,1,1,1,1,0,0
918,-1022.9119158154786,-1624.449325528427,-222.97585358999999,1,1,1,1,1,0,0
919,-1920.8235439860025,-2384.37981994263,-225.4845158824915,1,1,1,1,1,1,1
920,-211.13735372527807,-1646.599660982635,-245.30612481291215,1,1,0,0,0,0,0
921,-550.4452894501466,-1013.0139388191043,-230.9097358547185,1,1,1,1,0,0,0
922,-2250.4824846503384,-2803.308722284655,-223.7982850978463,1,1,1,1,1,1,1
923,911.1748313280708,-622.5631731521346,-213.97930463,1,1,0,0,0,0,0
924,335.45791848720023,-762.1519142319039,-222.97585358999999,1,0,0,0,0,0,0
925,179.63553912015698,-964.8226871234228,-213.97930462999997,1,1,1,0,0,0,0
926,-1918.2603965202811,-1931.5955314938685,-245.30612481291215,1,1,1,1,1,1,0
927,671.0259603634303,-483.41430292000007,-225.4845158824915,0,0,0,0,0,0,0
928,482.4102754693002,-913.9673793208597,-223.79828509784627,0,0,0,0,0,0,0
929,853.0958702891496,-833.8049342719946,-216.84916643685744,1,1,1,1,0,0,0
930,-28.72517535073434,-1291.4050625324235,-213.97930463000003,1,1,0,0,0,0,0
931,202.7678672896196,-732.7072963813041,-216.27970657331147,0,0,0,0,0,0,0
932,2174.5860505956143,-518.3513485488417,-238.1621572995804,0,0,0,0,0,0,0
933,162.8918794360962,-816.4913526109096,-223.7982850978462,1,1,0,0,0,0,0
934,310.6922482935295,-1137.985060949248,-238.16215729958046,1,1,1,0,0,0,0
935,547.6969968153244,-681.542910141586,-205.26873506650668,1,1,0,0,0,0,0
936,-1047.2161499740762,-1374.9208152581753,-216.84916643685742,1,1,1,1,1,0,0
937,208.84932192254635,-1350.6573988038897,-213.97930462999997,1,1,1,1,0,0,0
938,-1358.8633460049211,-1458.8464121837417,-245.30612481291215,1,1,1,1,1,0,0
939,-423.532488477286,-819.3978722906866,-230.90973585471846,1,1,0,0,0,0,0
940,-756.3300807808351,-1341.3757332209202,-223.6667963068575,1,1,1,1,0,0,0
941,-325.0571797270045,-1053.5786583904055,-225.48451588249162,1,1,1,1,1,0,0
942,-1588.1744399777674,-1934.2697638288766,-223.66679630685752,1,1,1,1,1,1,0
943,-800.1208493612936,-1497.0247101533505,-245.30612481291212,1,1,1,1,1,0,0
944,-327.5584379453079,-1433.7087817978509,-222.97585358999999,1,1,1,0,0,0,0
945,-902.6839582404656,-1494.9711262881667,-245.30612481291215,1,1,1,1,1,0,0
946,-1347.1029728401436,-1643.9454917787739,-225.4845158824915,1,1,1,1,1,0,0
947,-448.0265268841264,-914.724006099096,-223.7982850978463,1,1,1,0,0,0,0
948,-1417.7516528755764,-1610.4777484067592,-222.97585359000007,1,1,1,1,1,1,0
949,1060.4670653566893,-794.3564067084266,-245.30612481291217,0,0,0,0,0,0,0
950,-208.32689078437286,-767.173141709709,-213.97930463000006,1,1,1,0,0,0,0
951,422.0115770706744,-753.8774846064257,-230.90973585471846,1,0,0,0,0,0,0
952,-1185.6693680146136,-1342.6291094557969,-222.97585358999999,1,1,1,1,1,0,0
953,-860.72117461791,-1124.494152194339,-225.48451588249154,1,1,1,1,1,0,0
954,-275.1175464681511,-1489.8921222761926,-225.4845158824915,1,1,1,0,0,0,0
955,-95.00283867170876,-896.6582959194616,-213.97930463,0,0,0,0,0,0,0
956,444.55149751737724,-675.373882726048,-222.97585358999999,1,1,1,0,0,0,0
957,-285.2522719783197,-1029.3701366158466,-245.3061248129122,1,1,1,0,0,0,0
958,-1412.6689198304114,-1803.3288457778797,-223.79828509784627,1,1,1,1,1,0,0
959,482.7199911952137,-1085.9337606907634,-213.9793046300001,1,1,1,1,0,0,0
960,-1040.519890475629,-1200.2760604945738,-213.97930463,1,1,1,1,1,0,0
961,463.33366982553565,-987.6168039735583,-213.97930463,1,1,0,0,0,0,0
962,-997.6186431089661,-1447.0903363602638,-245.30612481291215,1,1,1,1,1,0,0
963,-1144.9052597553286,-1478.0136168854438,-213.97930463,1,1,1,1,1,0,0
964,-461.06655710034715,-1363.111635934497,-223.79828509784627,1,1,0,0,0,0,0
965,-143.39294237984433,-1066.508901800078,-245.30612481291217,0,0,0,0,0,0,0
966,-1886.6479141854545,-2026.6781210055187,-225.48451588249148,1,1,1,1,1,1,0
967,-664.0297531367906,-1080.822763916883,-245.30612481291212,1,1,1,1,0,0,0
968,627.0781287948662,-960.7608679295392,-223.66679630685746,1,1,1,1,0,0,0
969,-770.7293097010808,-1338.9271995747154,-213.97930463000003,1,1,1,1,0,0,0
970,-690.1693948453816,-1339.6271672785927,-213.97930463000003,1,1,1,1,1,0,0
971,-1218.0799224310747,-1709.905732321404,-223.7982850978463,1,1,1,1,1,1,0
972,1259.2979916262746,-854.7229791514729,-225.2729500143399,0,0,0,0,0,0,0
973,1228.5011170397356,-661.2700071634692,-215.01306070613506,1,0,0,0,0,0,0
974,1959.2406097072842,-789.4632305523055,-213.97930463000003,1,0,0,0,0,0,0
975,-995.1488016891257,-1240.3102409306446,-223.79828509784627,1,1,1,1,1,0,0
976,-268.7566570318567,-1460.1848915560372,-213.97930463000006,1,0,0,0,0,0,0
977,70.98450977212393,-957.9390234518777,-214.12755333943682,1,1,1,0,0,0,0
978,-641.9238665797204,-1002.5940071556182,-213.97930463000003,1,1,1,0,0,0,0
979,356.44230000246387,-881.5404696820873,-213.97930463,1,1,1,0,0,0,0
980,1451.3383780668546,-447.5265707366407,-213.97930463000003,1,0,0,0,0,0,0
981,-975.6395430029817,-1364.5878856071768,-222.97585359,1,1,1,1,1,0,0
982,-247.4540256252978,-921.2634348822648,-230.90973585471846,1,1,0,0,0,0,0
983,-166.24994781347795,-838.1172891698184,-216.84916643685742,1,1,1,0,0,0,0
984,-14.87943313998376,-682.4226234107622,-245.30612481291212,1,1,0,0,0,0,0
985,-22.003062074048614,-1000.24360079545,-223.66679630685744,1,1,1,1,0,0,0
986,1089.1227753677852,-531.5119919564742,-213.97930463000003,0,0,0,0,0,0,0
987,942.0903631859338,-676.7052755196108,-205.26873506650665,0,0,0,0,0,0,0
988,-201.27790482900312,-1082.8406397155745,-222.97585359000007,1,1,0,0,0,0,0
989,-140.85470804929292,-1295.631592828059,-223.6667963068575,1,0,0,0,0,0,0
990,40.80967539101505,-691.2649809344281,-230.90973585471843,1,1,0,0,0,0,0
991,-476.87005704926855,-1052.7144933747581,-230.90973585471843,1,1,1,0,0,0,0
992,-829.8383020035186,-1170.3287450310227,-225.4845158824915,1,1,1,1,1,0,0
993,-748.1932314699721,-1262.0567647806238,-222.97585358999999,1,1,1,1,1,0,0
994,144.32224736321854,-770.9020495232633,-245.30612481291215,1,1,0,0,0,0,0
995,471.6045856672958,-1011.4050725981933,-214.12755333943682,1,1,0,0,0,0,0
996,147.49732836059223,-849.7882184161559,-216.84916643685742,1,1,1,1,0,0,0
997,1319.40029296333,-946.9740548619951,-213.97930463000006,0,0,0,0,0,0,0
998,-2785.101286574515,-2954.5583827543123,-245.30612481291223,1,1,1,1,1,1,1
999,-304.8309862965087,-992.2388338209759,-245.30612481291217,1,1,1,1,0,0,0
1000,1034.1329093245386,-1166.1903172431535,-216.84916643685744,1,1,1,0,0,0,0
1001,-1323.6164203064623,-1851.9647721009053,-245.30612481291217,1,1,1,1,1,1,0
1002,700.6795308530802,-739.2098288424039,-213.97930463,1,1,0,0,0,0,0
1003,-1364.2331374093687,-2056.667876367761,-225.48451588249154,1,1,1,1,1,1,0
1004,-80.65886949135161,-813.2963537643365,-213.97930463000003,1,1,1,0,0,0,0
1005,187.86062773055394,-991.646594621251,-245.30612481291215,1,1,1,0,0,0,0
1006,-1305.8649037320145,-1343.6493282456868,-230.9097358547185,1,1,1,1,1,0,0
1007,-639.8240576412431,-1673.2746732995042,-222.97585359000007,1,1,1,1,0,0,0
1008,423.10012183857555,-1073.9403885645265,-222.97585359000004,0,0,0,0,0,0,0
1009,255.2009503570892,-884.4944296627975,-245.30612481291212,1,1,0,0,0,0,0
1010,647.2083291337078,-465.9910364636068,-225.4845158824915,1,1,0,0,0,0,0
1011,912.4794137267813,-685.4100614529845,-225.4845158824915,1,0,0,0,0,0,0
1012,184.48491317788708,-1035.6441172636275,-223.7982850978462,0,0,0,0,0,0,0
1013,-1967.5197850425661,-2517.8864201263605,-245.30612481291215,1,1,1,1,1,1,1
1014,421.4023339640808,-1212.6202242719278,-223.66679630685746,1,1,1,0,0,0,0
1015,-396.2700930848653,-775.7865114945428,-213.97930463000003,1,1,0,0,0,0,0
1016,-323.43219385158704,-1032.164158219543,-213.97930463000003,1,1,1,0,0,0,0
1017,-439.25512699260577,-1081.4475889094542,-222.97585359000004,1,1,1,0,0,0,0
1018,-689.4417047141187,-1069.1666136702474,-245.3061248129122,1,1,1,1,0,0,0
1019,448.2006641933316,-840.0404490409874,-230.90973585471843,1,1,0,0,0,0,0
1020,429.72037269313387,-1246.3535972639781,-213.97930463000003,0,0,0,0,0,0,0
1021,646.8507445739997,-897.5383084412977,-213.9793046300001,0,0,0,0,0,0,0
1022,208.93568003445137,-681.2129945153703,-222.97585359000007,1,1,0,0,0,0,0
1023,-69.97756368376994,-1132.7785921433533,-222.97585359000004,1,1,0,0,0,0,0
1024,-71.9379243258913,-1048.8564996838518,-223.7982850978463,1,1,0,0,0,0,0
1025,357.88286594554324,-667.7457123117968,-205.26873506650665,1,1,0,0,0,0,0
1026,-2049.958389344847,-2462.7946080708116,-245.3061248129122,1,1,1,1,1,1,1
1027,-326.5861064392407,-892.7557824626958,-210.94250949471848,1,1,1,1,0,0,0
1028,593.5167322167927,-627.5468797626727,-238.1621572995804,1,1,0,0,0,0,0
1029,-954.4261660090253,-1114.80298950838,-223.79828509784627,1,1,1,1,0,0,0
1030,-904.3378314707942,-1788.401705622962,-214.12755333943684,1,1,1,1,1,0,0
1031,597.0501360894286,-885.4121520460174,-223.79828509784627,1,1,1,1,0,0,0
1032,-615.2378196412639,-911.0680987875364,-213.97930463,1,1,1,0,0,0,0
1033,-2092.0006199787626,-2108.4614903944507,-223.6667963068575,1,1,1,1,1,1,1
1034,1397.745574627704,-815.4856117765934,-238.1621572995804,0,0,0,0,0,0,0
1035,492.5175702335707,-867.9691301037105,-223.7982850978463,0,0,0,0,0,0,0
1036,-319.183512319067,-1272.7839191981923,-214.12755333943684,1,1,1,0,0,0,0
1037,-501.46198687613355,-949.0283465432983,-225.4845158824915,1,1,1,1,0,0,0
1038,-1477.3903002501975,-1778.853782774544,-245.30612481291215,1,1,1,1,1,1,0
1039,545.1011589234979,-936.1520752941057,-223.79828509784625,1,1,1,0,0,0,0
1040,-290.2445855977986,-1084.6364322393642,-216.8491664368575,1,1,1,0,0,0,0
1041,72.1835241081682,-663.0659243560619,-213.97930462999994,1,1,0,0,0,0,0
1042,-1292.7830533160534,-1525.9644656773783,-245.30612481291217,1,1,1,1,1,0,0
1043,-538.4433889455921,-917.6797775060936,-213.97930463000006,1,1,1,1,0,0,0
1044,-73.66870977270533,-973.5655191488044,-213.97930463000006,1,1,1,1,0,0,0
1045,384.71681259663467,-885.087112288602,-238.1621572995804,1,1,1,0,0,0,0
1046,-864.4986518145777,-1259.728081590999,-214.12755333943684,1,1,1,1,0,0,0
1047,-1665.569070022719,-1767.4042634738653,-223.79828509784627,1,1,1,1,1,1,0
1048,52.31965919155117,-967.8471158354155,-238.1621572995804,1,1,1,1,0,0,0
1049,-1519.425069761762,-2280.0750269251803,-223.79828509784627,1,1,1,1,1,1,0
1050,1178.0273234259064,-522.5435269686944,-222.97585358999996,0,0,0,0,0,0,0
1051,671.3476064348911,-638.885030371135,-238.16215729958034,1,1,0,0,0,0,0
1052,1309.0535870315168,-928.6598880063531,-213.97930463000006,0,0,0,0,0,0,0
1053,-289.2050725196716,-1273.9292437029712,-216.27970657331142,1,1,1,1,0,0,0
1054,671.007863559475,-588.6731013340461,-245.30612481291217,1,0,0,0,0,0,0
1055,1467.706337763108,-573.5724998593873,-213.97930463000006,1,1,0,0,0,0,0
1056,29.832105095106165,-1048.6167092426924,-213.97930463,1,1,1,0,0,0,0
1057,-799.764374683017,-967.8882090442679,-245.30612481291215,1,1,1,1,0,0,0
1058,-1304.2080785193143,-1853.6784778937965,-230.9097358547185,1,1,1,1,1,1,0
1059,1206.9507773575262,-605.3606155164138,-214.12755333943684,1,0,0,0,0,0,0
1060,285.85493296362523,-828.7806828985197,-214.1275533394368,0,0,0,0,0,0,0
1061,853.1183662141718,-728.8935523437242,-245.30612481291215,1,1,1,0,0,0,0
1062,65.93714797167485,-782.68941382397,-230.90973585471846,1,1,1,0,0,0,0
1063,69.81326180675521,-1018.2115408166026,-223.7982850978463,1,1,0,0,0,0,0
1064,14.385862153614681,-1083.8353754119498,-225.27295001433978,1,1,1,0,0,0,0
1065,468.7311045697491,-1122.7781591533553,-245.3061248129121,1,0,0,0,0,0,0
1066,130.71807425354308,-748.9039174247187,-223.79828509784633,0,0,0,0,0,0,0
1067,-102.39017048302787,-1055.2586339577288,-223.6667963068574,1,1,1,1,0,0,0
1068,-2701.3089281262623,-2808.2040621974456,-245.30612481291215,1,1,1,1,1,1,1
1069,-1323.9670339538827,-1569.5492725657234,-223.79828509784627,1,1,1,1,1,0,0
1070,-165.16887922218024,-655.5367555446844,-245.30612481291217,1,1,1,0,0,0,0
1071,-729.8632562872747,-1124.9589848753549,-245.30612481291212,1,1,1,1,1,0,0
1072,-253.3360902868441,-1004.9807986577612,-225.48451588249154,1,1,0,0,0,0,0
1073,641.489770252532,-1199.325568600802,-245.30612481291212,0,0,0,0,0,0,0
1074,-797.5131503176605,-1521.9694399520424,-222.97585359000007,1,1,1,1,0,0,0
1075,-433.79907188957617,-985.3822155358731,-223.66679630685746,1,1,1,1,0,0,0
1076,-690.2220339776856,-996.6046025604057,-213.97930463000006,1,1,1,0,0,0,0
1077,-462.2473414967255,-1164.5536421525978,-245.30612481291215,1,1,0,0,0,0,0
1078,-411.51475863788954,-1344.6997909653792,-213.97930463000003,1,1,1,1,1,0,0
1079,1096.8308327339203,-610.3653874958294,-213.97930462999997,1,1,0,0,0,0,0
1080,411.776756385571,-1204.3745352440415,-245.30612481291215,1,1,1,1,1,0,0
1081,2277.875600496782,-569.0109907258884,-214.12755333943687,0,0,0,0,0,0,0
1082,-1146.0187802458738,-1583.147374851289,-223.79828509784627,1,1,1,1,1,0,0
1083,-545.846089006314,-1496.068071634767,-223.79828509784636,1,1,1,1,0,0,0
1084,-862.8315186939711,-1620.5499553989232,-223.66679630685746,1,1,1,1,1,0,0
1085,-191.2396441326605,-1458.4198836089538,-245.30612481291215,1,1,1,1,0,0,0
1086,-65.97756208243052,-860.409571410398,-213.97930463000003,1,1,0,0,0,0,0
1087,-267.5998240424783,-1616.7691604238396,-245.30612481291215,1,1,1,0,0,0,0
1088,278.9438867488802,-934.8047182213428,-223.79828509784627,1,0,0,0,0,0,0
1089,-1196.4172861941656,-1423.5378017110286,-216.84916643685747,1,1,1,1,1,0,0
1090,286.7228767872253,-820.9497525146483,-213.97930463000003,1,1,1,0,0,0,0
1091,-67.58070195312553,-1345.8382815275143,-245.30612481291215,1,1,1,1,1,0,0
1092,577.3213405706553,-735.673051851061,-216.84916643685744,1,1,0,0,0,0,0
1093,404.01199747575555,-757.6205364421344,-225.48451588249148,1,0,0,0,0,0,0
1094,-97.39869952278217,-786.6124846180566,-222.97585359,1,1,0,0,0,0,0
1095,-964.4562018831684,-1116.963550771279,-245.30612481291215,1,1,1,1,1,0,0
1096,188.8627825286574,-973.7056618577009,-245.30612481291212,1,1,1,0,0,0,0
1097,-135.68216394945918,-1363.8752852229472,-216.27970657331144,1,1,1,1,1,0,0
1098,-1586.4630134799436,-1782.440214569944,-245.30612481291212,1,1,1,1,1,1,0
1099,-1806.1333237137121,-1896.9407411589777,-245.30612481291217,1,1,1,1,1,1,0
1100,-1143.5121822836302,-1592.956291078451,-245.30612481291215,1,1,1,1,1,0,0
1101,-395.8906277856877,-1098.3765833932325,-245.30612481291215,1,1,1,0,0,0,0
1102,-205.59410975105024,-1014.3486480827057,-245.30612481291215,1,1,1,1,0,0,0
1103,-1913.5311695095656,-2002.9491047395657,-222.97585359,1,1,1,1,1,1,0
1104,411.0547445071766,-653.0725615710685,-214.12755333943682,1,1,0,0,0,0,0
1105,-667.4776636264492,-1038.2611586028224,-245.30612481291212,1,1,1,0,0,0,0
1106,705.8607277599622,-551.9864619621324,-213.50276755000002,0,0,0,0,0,0,0
1107,134.3167343957797,-1098.7615085027342,-223.79828509784627,1,1,1,1,1,0,0
1108,-1062.9462112680242,-1558.7598467204193,-223.66679630685755,1,1,1,1,1,0,0
1109,-57.76510453284429,-840.7592416341276,-213.97930462999997,1,0,0,0,0,0,0
1110,1060.2514544911926,-664.4100376899997,-213.97930463,0,0,0,0,0,0,0
1111,-244.21365815655952,-1606.5627708559668,-213.97930463,1,1,1,0,0,0,0
1112,289.1717465583937,-698.8960767814476,-213.50276755000004,1,1,0,0,0,0,0
1113,-727.4453096824777,-1412.0753079337437,-213.97930463000006,1,1,1,1,1,0,0
1114,-57.023990275134594,-644.4535307985518,-213.97930462999997,1,1,1,0,0,0,0
1115,-1194.8872362136728,-1473.1036280142616,-223.7982850978463,1,1,1,1,1,0,0
1116,726.7789618212653,-906.9122747863312,-215.013060706135,1,1,0,0,0,0,0
1117,-1075.759222298527,-1694.6350749971873,-245.30612481291212,1,1,1,1,1,0,0
1118,-1519.129251101567,-2063.01454621566,-222.97585358999999,1,1,1,1,1,1,0
1119,-905.4525957321437,-1323.4760134801952,-213.97930463,1,1,1,1,1,0,0
1120,1853.4622567596405,-534.7539636580248,-213.97930462999997,0,0,0,0,0,0,0
1121,-2559.6808673831497,-2653.966093583034,-245.3061248129122,1,1,1,1,1,1,1
1122,-541.3251728778494,-1125.3798114354013,-238.1621572995804,1,1,1,1,0,0,0
1123,-1613.1870868387107,-1859.1643002483945,-222.97585359000004,1,1,1,1,1,1,0
1124,-410.4065942024344,-987.649585605071,-213.97930463000003,1,1,1,0,0,0,0
1125,704.5208476066612,-825.4976229697787,-213.97930463000003,0,0,0,0,0,0,0
1126,293.0754579433983,-514.6136206482298,-225.4845158824915,0,0,0,0,0,0,0
1127,848.2204082156198,-846.5531784864957,-213.97930463,1,0,0,0,0,0,0
1128,-552.3158258278562,-1317.6875395060292,-213.97930463000003,1,1,1,0,0,0,0
1129,-138.13863610940487,-883.8324002558038,-213.97930463,1,1,0,0,0,0,0
1130,922.1645036887876,-660.8251039826081,-222.97585359,1,0,0,0,0,0,0
1131,-82.23371462598833,-946.1873812791503,-213.97930463000003,1,1,1,1,0,0,0
1132,-999.6862518736916,-1475.0465311985508,-230.9097358547185,1,1,1,1,1,0,0
1133,478.1687069113476,-1048.0330931083208,-245.30612481291215,1,1,1,1,1,0,0
1134,1158.5176672314958,-551.72609642472,-223.79828509784633,0,0,0,0,0,0,0
1135,388.14031608170905,-1033.4221596613622,-223.6667963068575,1,1,1,0,0,0,0
1136,1291.2065095463151,-713.2289698986956,-213.97930463,0,0,0,0,0,0,0
1137,-913.4383462211612,-1466.2880729011652,-213.97930463,1,1,1,1,1,0,0
1138,-1049.6773520829774,-1449.6590856000075,-230.90973585471846,1,1,1,1,1,0,0
1139,-896.9370664564066,-1134.6256971564285,-213.97930463000003,1,1,1,1,1,0,0
1140,-1033.4612289741046,-1606.43581155035,-245.3061248129122,1,1,1,1,1,0,0
1141,-459.4180589960552,-856.3511587703097,-213.97930462999997,1,1,1,1,0,0,0
1142,-96.64354937758766,-1295.246455913844,-213.97930463000006,1,1,1,1,0,0,0
1143,-864.3786056516444,-1119.1075989375597,-214.12755333943687,1,1,1,1,0,0,0
1144,-517.019163911422,-1026.9203420706742,-225.27295001433984,1,1,1,1,0,0,0
1145,1904.6221016821262,-587.4484326163076,-245.3061248129122,1,0,0,0,0,0,0
1146,-1043.7017288607826,-1149.7650522431547,-214.12755333943682,1,1,1,1,1,0,0
1147,-15.73371983141184,-1065.8808357821688,-222.97585358999996,1,1,1,0,0,0,0
1148,265.67382508142526,-697.791940505516,-223.66679630685744,1,1,1,0,0,0,0
1149,-1503.5333374760646,-1778.1357574299948,-225.4845158824915,1,1,1,1,1,1,0
1150,68.33940274498333,-929.2844127857371,-213.97930463,1,1,1,1,0,0,0
1151,517.634132590861,-750.4806604037911,-223.66679630685744,0,0,0,0,0,0,0
1152,-380.758726351653,-737.4098942050142,-213.97930463000006,1,1,1,0,0,0,0
1153,202.65837950275295,-968.4671924548691,-223.6667963068575,0,0,0,0,0,0,0
1154,-1066.981381912196,-1889.1098748607915,-222.97585359,1,1,1,1,1,0,0
1155,-425.81707641779275,-1087.9698418739658,-223.66679630685744,1,1,1,1,1,0,0
1156,-422.4538464053292,-1205.521084115905,-222.97585359000004,1,1,1,1,0,0,0
1157,-1072.2800616140923,-1489.6819440719112,-223.79828509784625,1,1,1,1,1,0,0
1158,567.9208019369181,-734.0272219335243,-213.97930463,1,0,0,0,0,0,0
1159,854.5958207498603,-569.8033722958653,-205.5169390488613,0,0,0,0,0,0,0
1160,-1254.6269699349273,-1868.5944075609732,-245.30612481291212,1,1,1,1,1,0,0
1161,-2616.314007111603,-2707.8194971533653,-223.66679630685744,1,1,1,1,1,1,1
1162,-232.78097999717775,-1181.3349001415334,-238.1621572995804,1,1,0,0,0,0,0
1163,95.86411729840694,-820.8862948219663,-210.21547191171845,0,0,0,0,0,0,0
1164,-35.00537370783877,-963.4466041128759,-213.97930463000014,1,0,0,0,0,0,0
1165,-1613.1046437745972,-1666.1084067645972,-213.97930463,1,1,1,1,1,1,0
1166,-1524.3243777129605,-2140.7389312706227,-245.30612481291223,1,1,1,1,1,1,0
1167,-461.1148081224758,-1011.3607608884515,-216.2797065733115,1,1,1,1,0,0,0
1168,-1100.737783449409,-1779.5635616543432,-223.7982850978463,1,1,1,1,1,0,0
1169,1374.1580239061584,-638.6916164798542,-213.97930463000003,1,1,0,0,0,0,0
1170,972.8016398363599,-728.2420700564101,-223.6667963068574,0,0,0,0,0,0,0
1171,-252.8831587307322,-988.6842789453425,-213.97930463,1,1,1,1,0,0,0
1172,-1349.2108273855258,-2028.1171131461358,-238.1621572995804,1,1,1,1,1,0,0
1173,254.59297181928846,-677.8498683658016,-210.21547191171845,1,1,1,0,0,0,0
1174,556.6763117073446,-922.4846886109765,-245.30612481291215,1,1,1,0,0,0,0
1175,-465.4308209557298,-1514.1576458690206,-238.1621572995804,1,1,1,1,0,0,0
1176,-630.1483823450077,-1353.6404115360062,-245.3061248129122,1,1,1,0,0,0,0
1177,-412.37208824231124,-1089.3972400149275,-223.6667963068574,1,1,1,1,0,0,0
1178,-917.4731703721064,-1459.273278107587,-238.1621572995804,1,1,1,1,1,0,0
1179,37.22432677998993,-703.1401200630562,-213.97930463,1,0,0,0,0,0,0
1180,1185.8318994531871,-523.7160641610684,-213.97930462999997,1,1,0,0,0,0,0
1181,-725.2946258775437,-1968.3283780778997,-213.9793046300001,1,1,1,1,0,0,0
1182,357.1338836550687,-736.2948909867054,-205.2687350665067,1,1,1,0,0,0,0
1183,-1277.6575965476318,-1731.3452952227492,-223.6667963068575,1,1,1,1,1,0,0
1184,-257.2173335388149,-1360.1097879977667,-245.30612481291217,1,1,1,1,1,0,0
1185,-1307.3344259617793,-1618.556017841901,-213.97930463,1,1,1,1,1,1,0
1186,308.10436242027026,-1702.7219350723317,-213.97930463000012,0,0,0,0,0,0,0
1187,-435.6047213857956,-1500.0123656358064,-245.30612481291215,1,1,1,1,1,0,0
1188,-686.9323276161246,-1465.5470890723916,-222.97585358999999,1,1,1,1,1,0,0
1189,-142.92450120910948,-1163.7799596476848,-213.9793046300001,1,1,0,0,0,0,0
1190,-2301.130813251862,-2412.089060230199,-223.79828509784627,1,1,1,1,1,1,1
1191,150.93401702893414,-491.46473592992095,-205.51693904886136,1,0,0,0,0,0,0
1192,-1955.3995331628703,-2127.0903646829743,-225.48451588249154,1,1,1,1,1,1,1
1193,-833.8615886321729,-1137.9828957256186,-230.9097358547185,1,1,1,1,0,0,0
1194,-329.0328436501457,-811.7831840280272,-238.16215729958046,1,1,1,1,0,0,0
1195,-133.22532646356728,-1456.8350715311276,-213.97930463000006,1,1,0,0,0,0,0
1196,-637.7296957395694,-1043.6940636402674,-213.97930463000006,1,1,1,1,0,0,0
1197,476.4848442434637,-869.1487140300604,-216.2797065733114,1,1,1,0,0,0,0
1198,-332.68510261418453,-900.2643379740032,-213.97930463,1,1,1,1,0,0,0
1199,-524.4059167765347,-844.7868431162071,-225.4845158824915,1,1,1,0,0,0,0
1200,849.1130319767145,-606.8987769691324,-213.9793046300001,0,0,0,0,0,0,0
1201,240.86520984453418,-791.8299302347882,-238.1621572995804,1,1,1,0,0,0,0
1202,145.03945754466565,-1116.4682342553517,-213.97930463000003,0,0,0,0,0,0,0
1203,-229.5614670618319,-800.1995020087062,-223.79828509784627,1,1,0,0,0,0,0
1204,337.7603186990257,-863.2035605638146,-238.1621572995805,1,1,1,0,0,0,0
1205,192.7710803722872,-695.777243595817,-223.66679630685744,1,1,1,0,0,0,0
1206,-1004.1765115864607,-1389.2312128146807,-222.97585359,1,1,1,1,1,0,0
1207,30.619526349925966,-1062.0144811818222,-245.30612481291215,1,1,1,1,1,0,0
1208,-929.6957319070034,-1448.9765358466427,-223.7982850978463,1,1,1,1,1,0,0
1209,-390.2241637680644,-782.0557527506447,-214.12755333943682,1,1,0,0,0,0,0
1210,425.32496205940544,-851.2148427703067,-245.30612481291215,1,1,1,0,0,0,0
1211,612.5365762840418,-925.4726589832557,-205.60445002608765,1,1,1,0,0,0,0
1212,-157.208759263652,-1093.8355438977035,-225.4845158824916,1,1,1,1,0,0,0
1213,206.2827333283426,-1150.561742665264,-213.97930463,1,1,1,0,0,0,0
1214,-322.9272937840263,-1370.0575375129995,-222.97585358999999,1,1,1,1,1,0,0
1215,-1425.3151723429871,-1556.5040987624184,-245.30612481291217,1,1,1,1,1,0,0
1216,255.7924591770603,-587.4484326163074,-245.30612481291212,1,0,0,0,0,0,0
1217,-723.8052817050074,-991.4811970240798,-213.97930463000003,1,1,1,1,0,0,0
1218,1117.0635655281192,-1154.4209458636524,-245.30612481291215,0,0,0,0,0,0,0
1219,2083.0691921747925,-552.002867834336,-205.2687350665067,0,0,0,0,0,0,0
1220,-1546.4064070566399,-2057.708187832228,-223.6667963068575,1,1,1,1,1,1,0
1221,-678.523437914551,-1072.4063668490412,-245.30612481291215,1,1,1,1,0,0,0
1222,-33.10538121634264,-897.2137350236901,-225.27295001433984,1,0,0,0,0,0,0
1223,-779.3314484230066,-1609.5340677469835,-223.6667963068575,1,1,1,1,0,0,0
1224,-127.60415012787212,-1168.7800264352422,-213.97930463000006,1,1,1,0,0,0,0
1225,340.1490650401637,-937.1932413311597,-222.97585359,1,1,1,0,0,0,0
1226,7.382067579795827,-940.1210179603991,-213.97930463000003,1,1,0,0,0,0,0
1227,399.5914367651036,-976.9903070404304,-213.97930463,1,1,1,1,0,0,0
1228,559.9354403896937,-946.5604427176279,-245.30612481291215,1,1,1,1,0,0,0
1229,1879.9326059296611,-517.0433064382291,-213.97930463000003,0,0,0,0,0,0,0
1230,-169.98686044165942,-940.4459613361794,-223.7982850978463,1,1,0,0,0,0,0
